Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-09-09,1620.585,INVEST,0,61.0,0.0
2020-08-13,2167.1,EXIT,132193.1,0.0,0.3219310000000001
2020-11-12,2353.55,INVEST,0,56.0,0.0
2020-11-18,2612.3,EXIT,146288.80000000002,0.0,0.10662961985156572
2021-01-07,2648.35,INVEST,0,55.0,0.0
2021-04-07,2538.55,-,139620.25,0.0,-0.04558482946062868
