Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-09,2159.35,INVEST,0,46.0,0.0
2018-10-16,2329.0,EXIT,107134.0,0.0,0.07134
2018-10-26,1921.3,INVEST,0,55.0,0.0
2019-10-04,1596.6,EXIT,87813.0,0.0,-0.1803442417906547
2020-03-25,682.1,INVEST,0,128.0,0.0
2020-04-30,988.85,EXIT,126572.8,0.0,0.4413902269595618
2020-07-20,1406.2,INVEST,0,90.0,0.0
2020-08-28,1510.8,EXIT,135972.0,0.0,0.074259240531931
2020-11-12,1403.35,INVEST,0,96.0,0.0
2020-12-18,1444.65,EXIT,138686.40000000002,0.0,0.01996293354514182
2020-12-22,1334.7,INVEST,0,103.0,0.0
2021-04-07,1783.6,-,183710.8,0.0,0.3246489922587936
