Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-02-06,474.05,INVEST,0,210.0,0.0
2019-02-07,518.8,EXIT,108947.99999999999,0.0,0.08947999999999985
2020-02-03,375.75,INVEST,0,289.0,0.0
2020-02-27,434.3,EXIT,125512.7,0.0,0.15204225869222027
2020-04-08,288.1,INVEST,0,435.0,0.0
2020-04-20,339.1,EXIT,147508.5,0.0,0.17524760442568763
2020-08-13,437.05,INVEST,0,337.0,0.0
2020-08-28,522.05,EXIT,175930.84999999998,0.0,0.19268279455082235
2020-09-11,460.5,INVEST,0,382.0,0.0
2020-12-18,632.75,EXIT,241710.5,0.0,0.3738949138255174
2021-01-12,712.85,INVEST,0,339.0,0.0
2021-02-19,1002.0,EXIT,339678.0,0.0,0.405309243909553
