Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-06-05,81.1,INVEST,0,1233.0,0.0
2018-12-07,75.35,EXIT,92906.54999999999,0.0,-0.07093450000000012
2018-12-27,67.05,INVEST,0,1385.0,0.0
2019-03-25,78.0,EXIT,108030.0,0.0,0.16278131089788625
2019-07-08,61.65,INVEST,0,1752.0,0.0
2019-07-12,69.4,EXIT,121588.8,0.0,0.12550958067203558
2019-10-17,53.1,INVEST,0,2289.0,0.0
2020-01-21,61.0,EXIT,139629.0,0.0,0.14837057360546363
2020-01-23,55.55,INVEST,0,2513.0,0.0
2020-03-04,60.3,EXIT,151533.9,0.0,0.0852609414949616
2020-03-19,41.7,INVEST,0,3633.0,0.0
2020-03-20,45.65,EXIT,165846.44999999998,0.0,0.09445114261561267
2020-03-26,39.5,INVEST,0,4198.0,0.0
2020-06-24,49.35,EXIT,207171.30000000002,0.0,0.2491753667322999
2020-08-14,50.25,INVEST,0,4122.0,0.0
2020-10-05,52.8,EXIT,217641.59999999998,0.0,0.05053933628837565
2020-12-10,53.9,INVEST,0,4037.0,0.0
2020-12-18,55.45,EXIT,223851.65000000002,0.0,0.02853337781012475
2020-12-21,51.8,INVEST,0,4321.0,0.0
2021-02-10,57.8,EXIT,249753.8,0.0,0.11571123107647392
2021-03-26,49.1,INVEST,0,5086.0,0.0
2021-04-01,50.75,EXIT,258114.5,0.0,0.03347576693527791
