Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-08-21,115.025,INVEST,0,869.0,0.0
2019-08-28,109.925,EXIT,95524.825,0.0,-0.04475175000000003
2019-11-01,116.35,INVEST,0,821.0,0.0
2019-11-04,131.175,EXIT,107694.675,0.0,0.12739986699792444
2020-05-12,92.175,INVEST,0,1168.0,0.0
2020-06-08,99.05,EXIT,115690.4,0.0,0.07424438580644764
2020-08-07,101.75,INVEST,0,1137.0,0.0
2020-08-28,135.55,EXIT,154120.35,0.0,0.3321792473705685
2020-10-20,123.05,INVEST,0,1252.0,0.0
2021-02-04,227.2,EXIT,284454.39999999997,0.0,0.8456641189823405
2021-04-05,208.25,INVEST,0,1365.0,0.0
2021-04-07,215.4,-,294021.0,0.0,0.033631401025964215
