Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-05-23,30.4,INVEST,0,3289.0,0.0
2019-06-14,28.95,EXIT,95216.55,0.0,-0.047834499999999974
2019-11-20,25.7,INVEST,0,3704.0,0.0
2019-11-25,29.9,EXIT,110749.59999999999,0.0,0.16313392997330808
2020-02-05,25.15,INVEST,0,4403.0,0.0
2020-03-11,22.6,EXIT,99507.8,0.0,-0.1015064614228854
2020-04-21,21.6,INVEST,0,4606.0,0.0
2020-07-15,44.0,EXIT,202664.0,0.0,1.036664462484348
2020-10-05,35.3,INVEST,0,5741.0,0.0
2020-10-06,37.05,EXIT,212704.05,0.0,0.04954037224173997
2020-10-22,34.1,INVEST,0,6237.0,0.0
2021-04-07,37.35,-,232951.95,0.0,0.09519282778113546
