Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-04-23,829.8,INVEST,0,120.0,0.0
2018-05-09,838.3,EXIT,100596.0,0.0,0.00596
2018-10-23,579.5,INVEST,0,173.0,0.0
2018-11-16,686.55,EXIT,118773.15,0.0,0.18069456041989734
2019-10-30,577.85,INVEST,0,205.0,0.0
2019-11-13,579.85,EXIT,118869.25,0.0,0.0008091054249214222
2019-11-15,573.75,INVEST,0,207.0,0.0
2019-11-29,609.15,EXIT,126094.04999999999,0.0,0.060779385753674635
2019-12-20,598.95,INVEST,0,210.0,0.0
2020-02-24,641.6,EXIT,134736.0,0.0,0.06853574772164121
2020-03-19,394.0,INVEST,0,341.0,0.0
2020-03-20,394.1,EXIT,134388.1,0.0,-0.0025820864505402726
2020-03-23,327.25,INVEST,0,410.0,0.0
2020-04-23,428.55,EXIT,175705.5,0.0,0.3074483529419643
2020-11-27,537.7,INVEST,0,326.0,0.0
2021-04-07,868.8,-,283228.8,0.0,0.6119518171030502
