Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-08-02,486.85,INVEST,0,205.0,0.0
2020-01-03,665.95,EXIT,136519.75,0.0,0.3651975
2020-01-14,590.1,INVEST,0,231.0,0.0
2020-02-07,671.0,EXIT,155001.0,0.0,0.13537418578630564
2020-02-19,518.1,INVEST,0,299.0,0.0
2020-03-05,484.55,EXIT,144880.45,0.0,-0.06529344971967915
2020-03-16,350.4,INVEST,0,413.0,0.0
2020-03-20,332.45,EXIT,137301.85,0.0,-0.05230933504140831
2020-03-23,266.9,INVEST,0,514.0,0.0
2020-04-16,454.55,EXIT,233638.7,0.0,0.7016427673771329
2020-05-28,375.1,INVEST,0,622.0,0.0
2020-11-06,408.8,EXIT,254273.6,0.0,0.08831970046058292
2021-04-06,414.25,INVEST,0,613.0,0.0
2021-04-07,457.5,-,280447.5,0.0,0.10293597133166792
