Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-01-29,997.8,INVEST,0,100.0,0.0
2020-01-30,1061.85,EXIT,106184.99999999999,0.0,0.061849999999999856
2020-02-07,1006.2,INVEST,0,105.0,0.0
2020-02-13,1098.3,EXIT,115321.5,0.0,0.0860432264444132
2020-03-23,611.7,INVEST,0,188.0,0.0
2020-05-18,990.1,EXIT,186138.80000000002,0.0,0.6140858382868764
2020-08-03,1339.95,INVEST,0,138.0,0.0
2020-08-04,1583.95,EXIT,218585.1,0.0,0.17431239483654126
2020-11-02,1897.4,INVEST,0,115.0,0.0
2021-04-07,3987.8,-,458597.0,0.0,1.098024979744731
