Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-07-18,424.25,INVEST,0,235.0,0.0
2018-09-07,453.55,EXIT,106584.25,0.0,0.0658425
2018-11-05,379.85,INVEST,0,280.0,0.0
2019-01-02,369.95,EXIT,103586.0,0.0,-0.028130328824380713
2019-04-18,317.25,INVEST,0,326.0,0.0
2020-03-17,160.4,EXIT,52290.4,0.0,-0.49519819280597765
2020-08-14,209.2,INVEST,0,249.0,0.0
2020-09-21,215.95,EXIT,53771.549999999996,0.0,0.028325467007328194
2021-02-10,248.85,INVEST,0,216.0,0.0
2021-04-07,288.8,-,62380.8,0.0,0.16010790092530358
