Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-02-06,63.35,INVEST,0,1578.0,0.0
2019-07-23,101.55,EXIT,160245.9,0.0,0.602459
2019-09-19,89.55,INVEST,0,1789.0,0.0
2020-01-29,84.3,EXIT,150812.69999999998,0.0,-0.05886702873521264
2020-02-18,80.15,INVEST,0,1881.0,0.0
2020-03-13,57.25,EXIT,107687.25,0.0,-0.2859537028380235
2020-03-25,39.3,INVEST,0,2740.0,0.0
2020-03-27,43.0,EXIT,117820.0,0.0,0.09409424049736621
2020-03-30,40.95,INVEST,0,2877.0,0.0
2020-04-13,51.15,EXIT,147158.55,0.0,0.24901162790697665
2020-05-05,36.85,INVEST,0,3993.0,0.0
2020-06-10,60.4,EXIT,241177.19999999998,0.0,0.6388935607207329
2020-06-16,60.9,INVEST,0,3960.0,0.0
2020-10-07,61.0,EXIT,241560.0,0.0,0.001587214711838505
2020-11-04,61.45,INVEST,0,3931.0,0.0
2021-04-07,100.5,-,395065.5,0.0,0.6354756582215598
