Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-03-12,1201.9,INVEST,0,83.0,0.0
2020-03-20,1235.3,EXIT,102529.9,0.0,0.025298999999999943
2020-03-24,1142.45,INVEST,0,89.0,0.0
2020-04-15,1478.2,EXIT,131559.80000000002,0.0,0.2831359437588452
2020-06-19,1368.7,INVEST,0,96.0,0.0
2020-06-23,1509.35,EXIT,144897.59999999998,0.0,0.10138203311345835
2020-11-18,1428.9,INVEST,0,101.0,0.0
2020-12-18,1611.25,EXIT,162736.25,0.0,0.12311211503848253
2020-12-24,1533.8,INVEST,0,106.0,0.0
2020-12-28,1616.6,EXIT,171359.59999999998,0.0,0.05298973031515705
