Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-09-18,614.5,INVEST,0,162.0,0.0
2019-02-01,658.05,EXIT,106604.09999999999,0.0,0.06604099999999992
2019-08-20,475.0,INVEST,0,224.0,0.0
2020-03-13,388.85,EXIT,87102.40000000001,0.0,-0.18293574074543084
2020-03-19,285.65,INVEST,0,304.0,0.0
2020-03-20,331.05,EXIT,100639.2,0.0,0.1554124800235124
2020-04-03,304.75,INVEST,0,330.0,0.0
2020-07-17,448.4,EXIT,147972.0,0.0,0.4703217036701405
2020-10-05,352.4,INVEST,0,419.0,0.0
2021-02-19,569.1,EXIT,238452.90000000002,0.0,0.6114731165355609
2021-03-25,549.6,INVEST,0,433.0,0.0
2021-04-07,582.85,-,252374.05000000002,0.0,0.058381131032585444
