Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-09-19,386.55,INVEST,0,258.0,0.0
2019-09-27,449.15,EXIT,115880.7,0.0,0.15880699999999998
2020-04-03,286.5,INVEST,0,404.0,0.0
2020-04-20,361.5,EXIT,146046.0,0.0,0.2603134085313603
2020-04-22,336.1,INVEST,0,434.0,0.0
2020-04-30,379.9,EXIT,164876.59999999998,0.0,0.1289360886296097
2020-05-05,330.85,INVEST,0,498.0,0.0
2020-11-18,497.45,EXIT,247730.1,0.0,0.5025182469798628
2021-01-29,537.0,INVEST,0,461.0,0.0
2021-04-07,577.55,-,266250.55,0.0,0.07476059631025855
