Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-04-04,1289.35,INVEST,0,77.0,0.0
2019-09-24,1461.1,EXIT,112504.7,0.0,0.12504699999999996
2020-03-12,1201.9,INVEST,0,93.0,0.0
2020-03-20,1235.3,EXIT,114882.9,0.0,0.021138672428796284
2020-03-24,1142.45,INVEST,0,100.0,0.0
2020-04-15,1478.2,EXIT,147820.0,0.0,0.28670150213826434
2020-06-19,1368.7,INVEST,0,108.0,0.0
2020-06-23,1509.35,EXIT,163009.8,0.0,0.10275876065485041
2020-11-18,1428.9,INVEST,0,114.0,0.0
2020-12-18,1611.25,EXIT,183682.5,0.0,0.1268187556821738
2020-12-24,1533.8,INVEST,0,119.0,0.0
2020-12-28,1616.6,EXIT,192375.4,0.0,0.047325684264968054
