Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-08-23,13751.6,INVEST,0,7.0,0.0
2020-03-11,12400.45,EXIT,86803.15000000001,0.0,-0.1319684999999999
2020-03-19,9558.3,INVEST,0,9.0,0.0
2020-03-20,9661.65,EXIT,86954.84999999999,0.0,0.0017476324303897096
2020-03-23,8442.15,INVEST,0,10.0,0.0
2020-07-13,13849.25,EXIT,138492.5,0.0,0.5926943695492547
2020-08-11,13260.95,INVEST,0,10.0,0.0
2020-08-28,14006.85,EXIT,140068.5,0.0,0.01137967759987003
2020-10-22,11824.05,INVEST,0,11.0,0.0
2021-04-07,14563.6,-,160199.6,0.0,0.14372324969568465
