Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-05-10,466.2,INVEST,0,214.0,0.0
2018-06-21,635.9,EXIT,136082.6,0.0,0.36082600000000004
2019-04-22,361.0,INVEST,0,376.0,0.0
2019-07-26,397.95,EXIT,149629.19999999998,0.0,0.09954689284302311
2019-08-13,373.8,INVEST,0,400.0,0.0
2020-03-20,241.0,EXIT,96400.0,0.0,-0.35574072440406007
2020-04-08,188.7,INVEST,0,510.0,0.0
2020-08-31,273.3,EXIT,139383.0,0.0,0.4458817427385892
2020-11-27,289.2,INVEST,0,481.0,0.0
2021-04-07,535.45,-,257551.45,0.0,0.8477967183946393
