Company,Security Id,Days,Actual Average Returns %,Predicted Negative Range,Predicted Positive Range,Prediction Range
Procter & Gamble Health Ltd.,500126,270,0.23034570698389947,-0.3146716437550983,0.010685587990625,0.1578624447353456 to 0.23280708630413863
Indus Towers Ltd.,534816,270,0.2271781891385817,-0.16845811033889313,0.06784665081866484,0.1889081806860846 to 0.24259146841068366
Trident Ltd.,521064,270,0.22506033145380436,-0.7859985502823836,0.23656733392035315,0.048163237205041384 to 0.2783022540370618
Prism Johnson Ltd.,500338,270,0.22391694504021445,-0.8187864820361798,0.14349425571399277,0.04057677734244865 to 0.25604774041051104
Sheela Foam Ltd.,540203,270,0.22139513089947271,-0.2798630108844449,0.126464873847096,0.15943482297079048 to 0.24939383819903582
Hindustan Aeronautics Ltd.,541154,270,0.20415699999999978,-0.007371660511782502,0.20415699999999978,0.2026520239048958 to 0.20415699999999978
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,500670,270,0.19621294899328856,-0.45804974429949863,0.07409205507355246,0.10633765787866217 to 0.21075076961624342
Minda Industries Ltd.,532539,270,0.18498821474358976,-0.4882434985021569,0.25916386012858317,0.09466892159551121 to 0.23293047455483373
Jubilant FoodWorks Ltd.,533155,270,0.18154543983050847,-0.5133409427748775,0.10435003053488061,0.08835073259143546 to 0.20048971202029034
Lakshmi Machine Works Ltd.,500252,270,0.1749534907161804,-0.4233333245949913,0.07566090754315292,0.10088984784180081 to 0.1881906306016092
Cholamandalam Investment & Finance Co. Ltd.,511243,270,0.1746519598393574,-0.8974777341333557,0.1747560656874655,0.017905714660781075 to 0.20517344920548877
Avenue Supermarts Ltd.,540376,270,0.17064635500000003,-0.10592511738120752,0.011201399890608,0.15257061981594983 to 0.1725578330622297
Atul Ltd.,500027,270,0.16434723741680357,-0.14838781724221659,0.0599770754732397,0.13996010958673574 to 0.17420430407916962
Dishman Carbogen Amcis Ltd.,540701,270,0.16420834782608693,-0.28456139991830326,0.16420834782608693,0.11748099049042397 to 0.16420834782608693
JB Chemicals & Pharmaceuticals Ltd.,506943,270,0.1535883609625668,-0.2740278996781774,0.10838537529507564,0.11150086499298086 to 0.17023509310645016
Lux Industries Ltd.,539542,270,0.1522146113989637,-0.08240310568350094,0.17002691352264498,0.13967165468928186 to 0.17809519196817833
Tata Power Co. Ltd.,500400,270,0.15144088082556592,-0.42065224788138533,0.1657805430705847,0.08773693388515463 to 0.17654683229191595
JSW Steel Ltd.,500228,270,0.1477015894039735,-0.5656146974441321,0.11616043661367598,0.0641593996012276 to 0.16485867051767294
