Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-05-03,143.0,INVEST,0,699.0,0.0
2018-05-18,137.45,EXIT,96077.54999999999,0.0,-0.03922450000000011
2018-10-09,150.85,INVEST,0,636.0,0.0
2018-12-07,157.0,EXIT,99852.0,0.0,0.03928545222062815
2019-05-17,123.4,INVEST,0,809.0,0.0
2019-07-29,116.45,EXIT,94208.05,0.0,-0.05652315426831708
2019-11-22,114.6,INVEST,0,822.0,0.0
2020-03-11,97.1,EXIT,79816.2,0.0,-0.15276666909038034
2020-08-17,95.8,INVEST,0,833.0,0.0
2020-12-18,110.55,EXIT,92088.15,0.0,0.1537526216482368
2020-12-21,102.25,INVEST,0,900.0,0.0
2021-03-30,148.6,EXIT,133740.0,0.0,0.4523041238204917
2021-04-06,145.7,INVEST,0,917.0,0.0
2021-04-07,149.85,-,137412.44999999998,0.0,0.027459623149394218
