Company,Security Id,Days,Actual Average Returns %,Predicted Negative Range,Predicted Positive Range,Prediction Range
Just Dial Ltd.,535648,60,0.01562490062111801,-0.06000381407911595,0.2713240132574078,0.014687346989243783 to 0.01986431136438791
Birla Corporation Ltd.,500335,60,0.015234896215596332,-0.05808593826491411,0.16413123860534556,0.01434996297454483 to 0.017735418601486048
Trent Ltd.,500251,60,0.01474727309007981,0.01474727309007981,0.46689155751264233,0.01474727309007981 to 0.021632650392171448
Indusind Bank Ltd.,532187,60,0.01473245895096921,-0.07532938481951336,0.18594883968910397,0.013622671881313966 to 0.01747194259866929
Maharashtra Scooters Ltd.,500266,60,0.014475562133645951,-0.07955998157023617,0.07227161246600682,0.013323886677074272 to 0.015521734350396414
Aditya Birla Fashion and Retail Ltd.,535755,60,0.013953646934460887,-0.023452125842983347,0.11601452781406987,0.013626404250585351 to 0.01557247269484661
Vodafone Idea Ltd.,532822,60,0.013901310952000213,-0.12285869857417024,0.1745189237547567,0.012193413979962608 to 0.016327352778123503
JK Tyre & Industries Ltd.,530007,60,0.013865647531572904,-0.061777338864279475,0.21238273879264097,0.013009064725442264 to 0.01681047172946178
Piramal Enterprises Ltd.,500302,60,0.013843870728929387,-0.09889353504785434,0.18603363741789317,0.012474801413800043 to 0.01641929635657522
Sumitomo Chemical India Pvt. Ltd.,542920,60,0.013172939393939397,-0.0070338737575632,0.08878471523925428,0.013080282601226397 to 0.01434249506689426
Aurobindo Pharma Ltd.,524804,60,0.013013690068493148,0.013013690068493148,0.260138776408537,0.013013690068493148 to 0.016399055479470886
Motherson Sumi Systems Ltd.,517334,60,0.012697524684270954,-0.25620137911809754,0.14576682601010754,0.00944440134877465 to 0.014548402555682124
Aegis Logistics Ltd.,500003,60,0.012620018900343644,0.012620018900343644,0.6315062424056732,0.012620018900343644 to 0.020589639615188234
Nava Bharat Ventures Ltd.,513023,60,0.012363010356731874,-0.10682009758432134,0.21678470596939728,0.0110423923839898 to 0.015043121921812607
Crompton Greaves Consumer Electricals Ltd.,539876,60,0.01213855052264808,-0.0130147284352881,0.11901266492962574,0.011980570583997792 to 0.01358319176873133
Avanti Feeds Ltd.,512573,60,0.012137555488782044,-0.016778864955629084,0.4596836440010794,0.011933901084344315 to 0.017716991225130676
Vaibhav Global Ltd.,532156,60,0.012111541000226232,-0.22911027443744686,0.16204955756775583,0.00933666251780401 to 0.014074210860776629
Poly Medicure Ltd.,531768,60,0.011218725204200697,-0.1311449593897846,0.2047234051559035,0.009747445942890643 to 0.013515460829513022
National Thermal Power Corp. Ltd.,532555,60,0.010918032258064514,-0.025341263075840368,0.09271535502297462,0.01064135553034239 to 0.011930301495023254
Bajaj Auto Ltd,532977,60,0.010854667679222354,-0.051772974191873516,0.13763660016852156,0.01029268924960461 to 0.012348667234549656
KSB Ltd.,500249,60,0.010761934059633027,-0.05867275796036862,0.1074329832898361,0.010130501707366731 to 0.0119181207416279
Eicher Motors Ltd.,505200,60,0.010608700341685658,0.010608700341685658,0.6589060752316586,0.010608700341685658 to 0.01759883744713451
Minda Industries Ltd.,532539,60,0.010419847026604059,-0.09936836825109285,0.17040023912072638,0.00938444383014441 to 0.01219539145153878
Prism Johnson Ltd.,500338,60,0.010066216013824889,-0.13568418270918686,0.24385665797047432,0.00870038972101493 to 0.012520929809365096
ITC Ltd.,500875,60,0.009909240000000001,-0.07908005066344079,0.11677357301428004,0.009125616798763806 to 0.011066377360656026
CARE Ratings Ltd.,534804,60,0.009850378875968993,-0.11578776475200807,0.22446199224079647,0.008709825523960147 to 0.01206141454279565
Indus Towers Ltd.,534816,60,0.009708013547534929,-0.23006892815804686,0.20515496430956007,0.00747450127610977 to 0.011699660720396183
Welspun India Ltd.,514162,60,0.009532404678362572,-0.03451888711325098,0.15201082829009302,0.009203356677352349 to 0.010981433409116824
HEG Ltd.,509631,60,0.009523595292766932,-0.329280049412779,0.09942356336917572,0.006387665364177327 to 0.010470465072859729
Asian Paints Ltd.,500820,60,0.009364416287015941,-0.03543878796988391,0.08575731580708602,0.009032552723758656 to 0.010167483491890587
ICICI Bank Ltd.,532174,60,0.008974877272727272,-0.043115485799102196,0.04565291420089771,0.008587921079126315 to 0.009384606574822678
Hindustan Petroleum Corpn. Ltd.,500104,60,0.008972103428571427,-0.04854993195785489,0.18734651238505765,0.008536508417595448 to 0.010652995714672302
Canara Bank,532483,60,0.00864050343249428,-0.11249910464735345,0.17723465959382204,0.00766845453263629 to 0.010171900117071656
Grindwell Norton Ltd.,506076,60,0.00842009111880046,-0.08560191623723841,0.7260180568375629,0.007699315184138988 to 0.01453322931126719
Welspun Corp Ltd.,532144,60,0.008223698394495412,-0.043109376920206305,0.1417502584875217,0.007869179880729013 to 0.009389409767638553
Info Edge (India) Ltd.,532777,60,0.007857360411899309,-0.0339376197348467,0.11416068649560195,0.007590700302120632 to 0.008754362070565099
Astrazeneca Pharma India Ltd.,506820,60,0.007856061573546179,0.007856061573546179,0.27645444185389795,0.007856061573546179 to 0.010027904691030742
Godrej Agrovet Ltd.,540743,60,0.0076970928961748565,0.0076970928961748565,0.058717535145719944,0.0076970928961748565 to 0.008149047218825874
Tasty Bite Eatables Ltd.,519091,60,0.007655656091370559,-0.3387022290348084,0.32622411637346466,0.0050626683084994415 to 0.010153115735037053
Reliance Industries Ltd.,500325,60,0.007535126423690202,-0.11878823331079541,0.08467683691003462,0.006640042068046551 to 0.00817317709496551
Shriram Transport Finance Co. Ltd.,511218,60,0.007463240888382689,-0.046586925929800946,0.1254286631533866,0.007115551437919343 to 0.008399345215804222
KNR Constructions Ltd.,532942,60,0.007309288438199548,0.007309288438199548,0.12357791755124813,0.007309288438199548 to 0.008212555082173664
Cipla Ltd.,500087,60,0.007302985159817349,-0.02043035894097692,0.11286880899075168,0.007153782551661653 to 0.008127264396883068
NCC Ltd.,500294,60,0.007237810841983851,0.007237810841983851,0.4687454224256224,0.007237810841983851 to 0.010630501542546321
Brigade Enterprises Ltd.,532929,60,0.0072302691548183215,-0.29678855391850156,0.21817750011591747,0.005084408027918245 to 0.00880775120418181
Punjab National Bank,532461,60,0.007168677511415525,-0.1836859868374963,0.23082365288304338,0.005851891908411398 to 0.008823377840940982
Container Corpn. Of India Ltd.,531344,60,0.007129449316628702,-0.11496818693105433,0.17268181263206533,0.006309789454879055 to 0.008360575547692586
Sobha Ltd.,532784,60,0.0070314387170675825,-0.10011933141847536,0.14868657462363272,0.006327455773804794 to 0.008076919254584352
Ceat Ltd.,500878,60,0.006949589655172414,0.006949589655172414,0.8235610376235213,0.006949589655172414 to 0.012673000922643897
Hathway Cable & Datacom Ltd.,533162,60,0.006679448414985593,-0.24533490936206093,0.4002133649534705,0.005040746543506541 to 0.009352652941180102
Delta Corp Ltd.,532848,60,0.006522052325581395,0.006522052325581395,0.4271366993427891,0.006522052325581395 to 0.009307860228871192
Sudarshan Chemical Inds. Ltd.,506655,60,0.006455399755501223,-0.07096993439737591,0.16979962411525593,0.005997260458344465 to 0.007551524207499046
JK Lakshmi Cement Ltd.,500380,60,0.006269287686996545,-0.025991870214246978,0.08451733282773898,0.006106337175100354 to 0.006799151161031277
Wipro Ltd.,507685,60,0.0058850914285714295,-0.0663665256507031,0.14007955909513528,0.0054945183573204106 to 0.006709472441120276
Tech Mahindra Ltd.,532755,60,0.005745092255125286,-0.07047732125777319,0.12867149197271316,0.005340193542605277 to 0.006484321847113136
Venky's (India) Ltd.,523261,60,0.005691926773455377,0.005691926773455377,0.19782540927716252,0.005691926773455377 to 0.006817934516989826
Dishman Carbogen Amcis Ltd.,540701,60,0.0056526943005181345,-0.2671757133678715,0.0056526943005181345,0.004142431668326701 to 0.0056526943005181345
Garware Technical Fibres Ltd.,509557,60,0.0055932760233918105,-0.005684983917216,0.22712752908948508,0.005561478339154278 to 0.006863662986100253
Sunteck Realty Ltd.,512179,60,0.005498861591695503,-0.14277085864688027,0.43445755630339744,0.004713784400668785 to 0.007887883561274142
KRBL Ltd.,530813,60,0.005470555619930474,-0.07094541392283092,0.348512230384905,0.005082444787086638 to 0.00737711116047712
Vinati Organics Ltd.,524200,60,0.005369827387802071,-0.0107389385489367,0.1314221140826422,0.005312161141466066 to 0.00607554145536589
Cholamandalam Investment & Finance Co. Ltd.,511243,60,0.004858403448275861,0.004858403448275861,0.3303270214574031,0.004858403448275861 to 0.006463265388383202
Symphony Ltd.,517385,60,0.004757685406698563,-0.04476352271764892,0.14543724287570756,0.004544714647912385 to 0.005449630054718792
EPL Ltd.,500135,60,0.004733219653179188,0.004733219653179188,0.24745156546919597,0.004733219653179188 to 0.005904462266067943
Exide Industries Ltd.,500086,60,0.004724837931034479,0.004724837931034479,0.20278413309372528,0.004724837931034479 to 0.005682960094887656
Tata Power Co. Ltd.,500400,60,0.004469978359908883,-0.042091938180057804,0.28222920492190956,0.004281828307117402 to 0.005731536798444108
Power Finance Corpn. Ltd.,532810,60,0.00439526738882554,-0.0205714930367538,0.15015708000450115,0.004304850176341644 to 0.005055247905770591
Varun Beverages Ltd.,540180,60,0.00433134980237154,0.00433134980237154,0.46279667047674844,0.00433134980237154 to 0.00633588406957921
IDFC First Bank Ltd.,539437,60,0.004272348242811496,0.004272348242811496,0.12715320394371177,0.004272348242811496 to 0.004815591010248265
Gateway Distriparks Ltd.,532622,60,0.004186507471264367,0.004186507471264367,0.3574754222719686,0.004186507471264367 to 0.005683080997399347
Aarti Industries Ltd.,524208,60,0.004062863793103447,-0.051633740166632906,0.18868767182733354,0.0038530829396779234 to 0.004829476103175707
Shilpa Medicare Ltd.,530549,60,0.003888724679860303,-0.0140052333858673,0.3499233709575668,0.0038342621831454773 to 0.005249480328562905
Mahindra & Mahindra Ltd.,500520,60,0.0037426751990898752,-0.012008222303025274,0.1392674604575545,0.0036977323232911846 to 0.004263908069384595
IIFL Finance Ltd.,532636,60,0.0036952528669724756,-0.03380660995242929,0.1178472183188527,0.0035703288946231414 to 0.004130728138329947
Vakrangee Ltd.,511431,60,0.0036945656779661016,0.0036945656779661016,0.08418779323608623,0.0036945656779661016 to 0.004005603009359852
TVS Srichakra Ltd.,509243,60,0.0036475604460093933,-0.0169214251015891,0.4762075028704938,0.0035858385251187263 to 0.005384556097572711
La Opala RG Ltd.,526947,60,0.003629427119628341,0.003629427119628341,0.3231878386680246,0.003629427119628341 to 0.004802413826024139
City Union Bank Ltd.,532210,60,0.003589917570841668,-0.008529981657988867,0.15394208989268604,0.0035592956398086966 to 0.004142556984239509
JSW Steel Ltd.,500228,60,0.003477067121729236,-0.03314146238459446,0.07028500428207209,0.0033618320325057363 to 0.003721452799269028
Supreme Industries Ltd.,509930,60,0.0034725296465222344,-0.04053854615061569,0.12865952859784852,0.0033317583431873117 to 0.0039193036738858385
BEML Ltd,500048,60,0.003467664009111615,0.003467664009111615,0.43348440342450306,0.003467664009111615 to 0.004970842273377985
CCL Products (India) Ltd.,519600,60,0.003466961098398169,0.003466961098398169,0.2657502201268744,0.003466961098398169 to 0.004388306773468793
Motilal Oswal Financial Services Ltd,532892,60,0.0034184458672875434,-0.04430450874482153,0.7712683211041828,0.0032669933024666036 to 0.006054984872135939
Infosys Ltd.,500209,60,0.0033752217787913316,-0.043238777069762334,0.15016452334646352,0.0032292813167371665 to 0.0038820603483921347
KPIT Technologies Ltd.,542651,60,0.0032777179487179474,0.0032777179487179474,0.0972716592731846,0.0032777179487179474 to 0.003596547012219241
S H Kelkar and Company Ltd,539450,60,0.003252258675289907,-0.21943453183281186,0.1390888501987378,0.002538600815478465 to 0.00370461159498485
Sundram Fasteners Ltd.,500403,60,0.0031766455696202534,0.0031766455696202534,0.08128764324805626,0.0031766455696202534 to 0.003434867601409063
Gujarat Alkalies & Chemicals Ltd.,530001,60,0.0031123778669724755,0.0031123778669724755,0.17755663389712503,0.0031123778669724755 to 0.0036650012044480225
Cadila Healthcare Ltd.,532321,60,0.0029975828571428566,0.0029975828571428566,0.23738994705628028,0.0029975828571428566 to 0.003709178892896813
Tata Chemicals Ltd.,500770,60,0.0029691617142857123,-0.05090297012977007,0.22191084282012635,0.0028180225642329697 to 0.003628050892772106
Divi's Laboratories Ltd.,532488,60,0.002961655100923798,0.002961655100923798,0.43804092792562466,0.002961655100923798 to 0.004258981249528119
Gujarat Gas Ltd.,539336,60,0.0029521212121212115,-0.02395708193732146,0.07834799306267848,0.002881397002353519 to 0.0031834139843686703
Kajaria Ceramics Ltd.,500233,60,0.0028878358208955213,0.0028878358208955213,3.8247879011157218,0.0028878358208955213 to 0.013933195329065298
Torrent Power Ltd.,532779,60,0.0027877116704805487,-0.030937805890647933,0.17582472158187945,0.0027014659879401274 to 0.0032778602987933478
Atul Ltd.,500027,60,0.002713713058419245,-0.053975850374087364,0.15048288170388652,0.002567238088419801 to 0.0031220804195676408
Capri Global Capital Ltd.,531595,60,0.002669107416879793,0.002669107416879793,0.14680618454588304,0.002669107416879793 to 0.0030609488928950326
Ashoka Buildcon Ltd.,533271,60,0.0026506265432098756,-0.06853767827729056,0.22365889627407978,0.0024689587539581106 to 0.0032434627502989756
The Ramco Cements Ltd.,500260,60,0.0024922130584192443,-0.009641844708102275,0.13298414290841482,0.0024681835271304613 to 0.0028236378759382867
Godrej Consumer Products Ltd.,532424,60,0.0024599218154080786,0.0024599218154080786,0.27524784407791736,0.0024599218154080786 to 0.003137009991699389
Bajaj Finserv Ltd.,532978,60,0.0023473887530562343,-0.006962381905418,0.21587073849609664,0.002331045336076974 to 0.002854121296715915
GMM Pfaudler Ltd.,505255,60,0.0022554468208092404,-0.1322587266842289,0.2646007451003652,0.001957144296185018 to 0.002852239730129615
Jubilant FoodWorks Ltd.,533155,60,0.0020537215089055177,-0.76797779538635,0.2076942407162751,0.00047650899215873 to 0.002480267638340332
Omaxe Ltd.,532880,60,0.0019856946790700464,-0.07805096209766635,0.09407363749831642,0.0018307092989364123 to 0.0021724962004912177
JK Paper Ltd.,532162,60,0.001967502336448598,-0.11418257099510415,0.17554387018136636,0.0017428478612340227 to 0.0023128853111796656
Indraprastha Gas Ltd.,532514,60,0.0018809428571428565,-0.06579118158195064,0.15353320363445522,0.0017571934040832978 to 0.0021697300398533445
Havells India Ltd.,517354,60,0.0018518899657924744,-0.06236027617580905,0.16336838913352178,0.001736405596078446 to 0.002154430246356524
HCL Technologies Ltd.,532281,60,0.0018219919908466818,-0.03657240011403632,0.11906217355367517,0.0017553573707528676 to 0.002038922317474276
IDBI Bank Ltd.,500116,60,0.0017851738122827336,-0.0138802762185994,0.2653785705365047,0.001760395106670039 to 0.0022589206867455283
Maruti Suzuki India Ltd.,532500,60,0.001775739749430525,0.001775739749430525,0.1062373184096849,0.001775739749430525 to 0.0019643895786035097
Jindal Stainless Ltd.,532508,60,0.0017678675115207374,-0.05804409251590232,0.13754541152593636,0.0016652532461261696 to 0.0020110295759161903
Bombay Dyeing & Mfg. Co. Ltd.,500020,60,0.0017516309111880034,0.0017516309111880034,0.16992622120716222,0.0017516309111880034 to 0.002049278932875839
PVR Ltd.,532689,60,0.0017484765177548682,0.0017484765177548682,0.11572410496434378,0.0017484765177548682 to 0.0019508173978232228
Adani Ports and Special Economic Zone Ltd.,532921,60,0.0017262028135990619,-0.01472972046305103,0.12630023192804915,0.0017007763286922156 to 0.0019442226293114742
Navneet Education Ltd.,508989,60,0.001632673988439304,-0.1088973902850972,0.14041502959282282,0.001454880051911903 to 0.001861925954841441
Bharat Electronics Ltd.,500049,60,0.0015801822323462395,-0.028620180075143036,0.1268627429238796,0.0015349571323049487 to 0.0017806484846612626
PNC Infratech Ltd.,539150,60,0.0014236976744186065,-0.05852318573785965,0.28241173393563485,0.0013403783509840475 to 0.001825766603251296
VIP Industries Ltd.,507880,60,0.0013867167431192652,-0.0525003686209396,0.19178029358503332,0.001313913602932675 to 0.001652661687233959
Tata Elxsi Ltd.,500408,60,0.001296311073059359,0.001296311073059359,0.42441776722023883,0.001296311073059359 to 0.0018464885243100841
KPR Mills Ltd.,532889,60,0.001230344148319813,0.001230344148319813,0.18876226523734274,0.001230344148319813 to 0.0014625866967781702
VST Industries Ltd.,509966,60,0.001228917824074074,0.001228917824074074,0.1350090638973759,0.001228917824074074 to 0.001394832869109115
Finolex Cables Ltd.,500144,60,0.0012188879310344857,-0.31589861523304724,0.3965350574707413,0.0008338429214964178 to 0.0017022197268176385
Tata Motors Ltd.,500570,60,0.0011148418949771706,-0.04309888224033165,0.34147254772804436,0.0010667934554289614 to 0.0014955297971689858
Tata Coffee Ltd.,532301,60,0.001072861811926605,-0.0005525423317447,0.08507988074517825,0.0010722690103594033 to 0.0011641407669413764
Bliss GVS Pharma Ltd.,506197,60,0.0010680602549246814,0.0010680602549246814,0.28110940516603017,0.0010680602549246814 to 0.001368302037868037
Deepak Nitrite Ltd.,506401,60,0.0010570211764705884,-0.09955522193522784,0.1768090362482135,0.0009517891986568233 to 0.001243912071976306
Granules India Ltd.,532482,60,0.0009148528735632172,0.0009148528735632172,0.14864920943213097,0.0009148528735632172 to 0.0010508450299651028
Berger Paints India Ltd.,509480,60,0.0008546162255466051,-0.026087519264727476,0.08060528042501072,0.0008323214082987093 to 0.0009235028060625535
Balrampur Chini Mills Ltd.,500038,60,0.000853961937716263,0.000853961937716263,0.1916150145747837,0.000853961937716263 to 0.0010175938668580754
Jyothy Labs Ltd.,532926,60,0.0008471815758293841,-0.003251502286854,0.09278672687981257,0.0008444269629981942 to 0.0009257887813234744
Housing & Urban Development Corpn. Ltd.,540530,60,0.0008344624413145541,0.0008344624413145541,0.2529597702322121,0.0008344624413145541 to 0.0010455478687368947
Kei Industries Ltd.,517569,60,0.0008301674418604642,0.0008301674418604642,0.4698520401477828,0.0008301674418604642 to 0.0012202233080828692
Persistent Systems Ltd.,533179,60,0.0007799501424501425,0.0007799501424501425,0.09671806199837384,0.0007799501424501425 to 0.0008553854086832759
Nesco Ltd.,505355,60,0.0005176794724770653,-0.021709029534093288,0.13651349133405513,0.0005064411535198669 to 0.0005883497046568814
Dr. Reddy's Laboratories Ltd.,500124,60,0.0005027750569476076,0.0005027750569476076,0.1485423164582112,0.0005027750569476076 to 0.0005774584285640142
Max Financial Services Ltd.,500271,60,0.0004976271379703538,0.0004976271379703538,0.2648147414597988,0.0004976271379703538 to 0.0006294061398553527
Future Consumer Ltd.,533400,60,0.000445537758620692,-0.02910424717796567,0.2758763303638775,0.00043257071756667856 to 0.0005684510805075155
JSW Energy Ltd.,533148,60,0.00023336497890295323,-0.0708756993688948,0.2083680295928113,0.00021682507281499904 to 0.0002819907797329296
HDFC Bank Ltd.,500180,60,0.00019646917808219028,0.00019646917808219028,0.12050865851032225,0.00019646917808219028 to 0.00022014541517150065
CESC Ltd.,500084,60,0.00017775028506271254,0.00017775028506271254,0.12975354414422283,0.00017775028506271254 to 0.0002008140145222454
Ambuja Cements Ltd.,500425,60,8.047301951779619e-05,8.047301951779619e-05,0.12110132417924195,8.047301951779619e-05 to 9.02184087421033e-05
Kotak Mahindra Bank Ltd.,500247,60,6.515660592254578e-05,-0.061637497713463996,0.16773434480316682,6.11405157739778e-05 to 7.608560652656213e-05
CSB Bank Ltd.,542867,60,2.300000000000018e-05,2.300000000000018e-05,0.09006475382226353,2.300000000000018e-05 to 2.507148933791226e-05
Allcargo Logistics Ltd.,532749,60,0.0,0,0,-
Indoco Remedies Ltd.,532612,60,0.0,0,0,-
GMR Infrastructure Ltd,532754,60,0.0,0,0,-
Mahindra CIE Automotive Ltd.,532756,60,0.0,0,0,-
