Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-07-27,89.0,INVEST,0,1123.0,0.0
2018-07-30,106.8,EXIT,119936.4,0.0,0.19936399999999993
2018-08-16,97.45,INVEST,0,1230.0,0.0
2019-04-24,104.0,EXIT,127920.0,0.0,0.06656527959818709
2019-05-17,90.75,INVEST,0,1409.0,0.0
2020-02-10,111.25,EXIT,156751.25,0.0,0.2253850062539087
2020-04-01,63.85,INVEST,0,2454.0,0.0
2020-04-20,89.75,EXIT,220246.5,0.0,0.40507013500689787
2020-04-22,83.5,INVEST,0,2637.0,0.0
2020-05-15,86.0,EXIT,226782.0,0.0,0.02967357029510117
2020-05-26,77.85,INVEST,0,2913.0,0.0
2020-06-16,89.35,EXIT,260276.55,0.0,0.147694922877477
2020-06-24,82.25,INVEST,0,3164.0,0.0
2020-08-28,87.2,EXIT,275900.8,0.0,0.06002941870867737
2020-08-31,80.3,INVEST,0,3435.0,0.0
2020-11-17,85.6,EXIT,294036.0,0.0,0.0657308713856575
2020-11-24,88.3,INVEST,0,3329.0,0.0
2020-12-18,86.55,EXIT,288124.95,0.0,-0.02010315063461613
2020-12-21,80.7,INVEST,0,3570.0,0.0
2021-01-20,103.75,EXIT,370387.5,0.0,0.28550998447027925
