Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-05-08,2937.2,INVEST,0,34.0,0.0
2019-01-23,3275.45,EXIT,111365.29999999999,0.0,0.11365299999999988
2019-03-27,1983.6,INVEST,0,56.0,0.0
2019-06-18,1451.9,EXIT,81306.40000000001,0.0,-0.2699126208971734
2019-09-13,1182.25,INVEST,0,68.0,0.0
2019-09-16,1403.15,EXIT,95414.20000000001,0.0,0.17351401611681247
2020-06-04,876.35,INVEST,0,108.0,0.0
2020-09-18,759.95,EXIT,82074.6,0.0,-0.1398072823541989
2020-11-18,717.15,INVEST,0,114.0,0.0
2021-04-07,2153.4,-,245487.6,0.0,1.991030111630151
