Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-07-10,117.0,INVEST,0,854.0,0.0
2019-03-13,120.9,EXIT,103248.6,0.0,0.032486000000000056
2019-04-11,106.75,INVEST,0,967.0,0.0
2019-05-20,116.15,EXIT,112317.05,0.0,0.08783121514480581
2019-06-28,103.0,INVEST,0,1090.0,0.0
2020-03-17,68.35,EXIT,74501.5,0.0,-0.33668574806763535
2020-04-28,64.4,INVEST,0,1156.0,0.0
2020-08-28,80.6,EXIT,93173.59999999999,0.0,0.25062716858049827
2020-11-03,68.75,INVEST,0,1355.0,0.0
2021-01-12,98.0,EXIT,132790.0,0.0,0.42518910936145016
