Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-05-10,3707.25,INVEST,0,26.0,0.0
2019-05-20,4537.3,EXIT,117969.8,0.0,0.17969800000000002
2019-05-28,3729.75,INVEST,0,31.0,0.0
2019-07-19,4687.4,EXIT,145309.4,0.0,0.23175083792631665
2019-09-19,4284.45,INVEST,0,33.0,0.0
2019-11-07,4660.85,EXIT,153808.05000000002,0.0,0.0584865810470625
2020-03-23,3094.1,INVEST,0,49.0,0.0
2020-03-26,3433.75,EXIT,168253.75,0.0,0.09392031171320345
2021-03-01,6603.45,INVEST,0,25.0,0.0
2021-04-07,6194.3,-,154857.5,0.0,-0.07961932497789796
