Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-06-05,492.45,INVEST,0,203.0,0.0
2018-06-29,544.05,EXIT,110442.15,0.0,0.10442149999999994
2018-07-23,575.95,INVEST,0,191.0,0.0
2018-07-25,629.25,EXIT,120186.75,0.0,0.08823261770981465
2019-02-06,474.05,INVEST,0,253.0,0.0
2019-02-07,518.8,EXIT,131256.4,0.0,0.09210374687725556
2020-02-03,375.75,INVEST,0,349.0,0.0
2020-02-27,434.3,EXIT,151570.7,0.0,0.15476807226161937
2020-04-08,288.1,INVEST,0,526.0,0.0
2020-04-20,339.1,EXIT,178366.6,0.0,0.17678812593726884
2020-08-13,437.05,INVEST,0,408.0,0.0
2020-08-28,522.05,EXIT,212996.4,0.0,0.19414957733118188
2020-09-11,460.5,INVEST,0,462.0,0.0
2020-12-18,632.75,EXIT,292330.5,0.0,0.37246685859479317
2021-01-12,712.85,INVEST,0,410.0,0.0
2021-02-19,1002.0,EXIT,410820.0,0.0,0.4053271896021797
