Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-09-19,374.7,INVEST,0,266.0,0.0
2020-03-20,379.8,EXIT,101026.8,0.0,0.010268000000000029
2020-04-03,252.85,INVEST,0,399.0,0.0
2021-04-07,569.45,-,227210.55000000002,0.0,1.249012638230648
