Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-12-12,8270.25,INVEST,0,12.0,0.0
2020-03-11,11501.0,EXIT,138012.0,0.0,0.38012
2020-11-12,10602.75,INVEST,0,13.0,0.0
2021-04-07,14655.2,-,190517.6,0.0,0.38044228038141614
