Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-05-18,250.15,INVEST,0,399.0,0.0
2018-07-13,283.8,EXIT,113236.20000000001,0.0,0.13236200000000012
2018-08-06,234.85,INVEST,0,482.0,0.0
2018-08-10,255.4,EXIT,123102.8,0.0,0.0871329133263037
2019-07-22,163.8,INVEST,0,751.0,0.0
2019-10-17,156.5,EXIT,117531.5,0.0,-0.04525729715327355
2020-07-08,77.7,INVEST,0,1512.0,0.0
2020-07-10,84.2,EXIT,127310.40000000001,0.0,0.08320237553336772
2021-02-16,85.25,INVEST,0,1493.0,0.0
2021-04-07,95.0,-,141835.0,0.0,0.11408808706908462
