Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-04-26,2757.45,INVEST,0,36.0,0.0
2018-09-24,3167.9,EXIT,114044.40000000001,0.0,0.1404440000000001
2019-03-19,3322.2,INVEST,0,34.0,0.0
2019-03-27,3522.55,EXIT,119766.70000000001,0.0,0.0501760717755541
2019-06-19,3976.5,INVEST,0,30.0,0.0
2019-07-26,3651.4,EXIT,109542.0,0.0,-0.08537181036131088
2019-09-09,3515.8,INVEST,0,31.0,0.0
2019-10-03,4015.85,EXIT,124491.34999999999,0.0,0.13647139909806277
2019-10-16,3973.85,INVEST,0,31.0,0.0
2019-12-05,4061.7,EXIT,125912.7,0.0,0.011417259110773608
2020-01-23,4383.45,INVEST,0,28.0,0.0
2020-02-20,5202.3,EXIT,145664.4,0.0,0.1568682110700509
2020-02-27,4969.8,INVEST,0,29.0,0.0
2020-03-03,5357.85,EXIT,155377.65000000002,0.0,0.0666823877350954
2020-05-19,4208.3,INVEST,0,36.0,0.0
2020-05-20,4460.25,EXIT,160569.0,0.0,0.03341117593167341
2020-07-23,4716.05,INVEST,0,34.0,0.0
2020-08-28,6215.75,EXIT,211335.5,0.0,0.31616625874234755
2020-09-14,6475.8,INVEST,0,32.0,0.0
2020-09-16,6950.15,EXIT,222404.8,0.0,0.05237785417026476
2020-12-22,6198.3,INVEST,0,35.0,0.0
2021-01-08,6638.65,EXIT,232352.75,0.0,0.04472902563254036
2021-02-11,6515.15,INVEST,0,35.0,0.0
2021-02-17,6747.55,EXIT,236164.25,0.0,0.016403937547543553
