Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-31,417.6,INVEST,0,239.0,0.0
2019-01-28,347.35,EXIT,83016.65000000001,0.0,-0.16983349999999992
2019-07-24,386.05,INVEST,0,215.0,0.0
2020-03-11,321.45,EXIT,69111.75,0.0,-0.16749531569871837
2020-03-25,203.85,INVEST,0,339.0,0.0
2021-04-07,471.35,-,159787.65,0.0,1.3120185786063874
