Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-10-30,183.3,INVEST,0,545.0,0.0
2019-11-19,250.1,EXIT,136304.5,0.0,0.363045
2020-01-08,236.5,INVEST,0,576.0,0.0
2020-03-13,227.25,EXIT,130896.0,0.0,-0.039679541027625644
2020-03-19,124.0,INVEST,0,1055.0,0.0
2020-05-19,218.35,EXIT,230359.25,0.0,0.7598647017479526
2020-06-04,219.5,INVEST,0,1049.0,0.0
2021-04-07,252.0,-,264348.0,0.0,0.1475467123634063
