Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-07-25,1284.35,INVEST,0,77.0,0.0
2018-08-03,1429.0,EXIT,110033.0,0.0,0.10033
2019-07-24,926.3,INVEST,0,118.0,0.0
2019-09-24,1165.4,EXIT,137517.2,0.0,0.24978142920760146
2019-10-04,1018.05,INVEST,0,135.0,0.0
2020-02-27,1259.35,EXIT,170012.25,0.0,0.23629807762229005
2020-03-24,485.95,INVEST,0,349.0,0.0
2020-03-27,724.45,EXIT,252833.05000000002,0.0,0.4871460732976595
2020-04-07,536.85,INVEST,0,470.0,0.0
2020-04-17,802.75,EXIT,377292.5,0.0,0.4922594178253198
2020-04-23,641.45,INVEST,0,588.0,0.0
2020-05-11,736.8,EXIT,433238.39999999997,0.0,0.14828256591371408
2020-05-26,538.2,INVEST,0,804.0,0.0
2020-08-28,772.1,EXIT,620768.4,0.0,0.43285636730262156
2020-09-30,619.45,INVEST,0,1002.0,0.0
2020-12-18,1027.55,EXIT,1029605.1,0.0,0.658597795892961
2021-01-05,1114.9,INVEST,0,923.0,0.0
2021-02-03,1464.85,EXIT,1352056.5499999998,0.0,0.3131797326955741
