Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-04-16,681.15,INVEST,0,146.0,0.0
2020-04-17,802.75,EXIT,117201.5,0.0,0.172015
2020-04-23,641.45,INVEST,0,182.0,0.0
2020-05-11,736.8,EXIT,134097.6,0.0,0.14416283068049476
2020-05-26,538.2,INVEST,0,249.0,0.0
2020-08-28,772.1,EXIT,192252.9,0.0,0.43367890253069397
2020-09-30,619.45,INVEST,0,310.0,0.0
2020-12-18,1027.55,EXIT,318540.5,0.0,0.6568826790129044
2021-01-05,1114.9,INVEST,0,285.0,0.0
2021-02-03,1464.85,EXIT,417482.25,0.0,0.31060963990450197
