Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-07-30,1766.55,INVEST,0,56.0,0.0
2018-10-04,1751.2,EXIT,98067.2,0.0,-0.01932800000000003
2019-02-20,1198.5,INVEST,0,81.0,0.0
2019-07-12,1177.95,EXIT,95413.95,0.0,-0.027055427298831824
2019-07-25,1072.95,INVEST,0,88.0,0.0
2020-02-10,992.15,EXIT,87309.2,0.0,-0.08494302981901494
2020-02-25,824.35,INVEST,0,105.0,0.0
2020-03-05,1205.95,EXIT,126624.75,0.0,0.4503024881684863
2020-05-07,989.25,INVEST,0,128.0,0.0
2020-08-05,1415.0,EXIT,181120.0,0.0,0.4303680757513835
2020-08-17,1281.6,INVEST,0,141.0,0.0
2021-04-07,2089.85,-,294668.85,0.0,0.6269260711130741
