Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-29,11.68,INVEST,0,8561.0,0.0
2019-07-29,14.2,EXIT,121566.2,0.0,0.21566199999999996
2019-10-18,9.75,INVEST,0,12468.0,0.0
2020-03-11,10.17,EXIT,126799.56,0.0,0.0430494660522415
2020-06-02,9.59,INVEST,0,13222.0,0.0
2020-07-21,11.95,EXIT,158002.9,0.0,0.24608397694755405
2020-07-28,11.53,INVEST,0,13703.0,0.0
2020-12-09,15.53,EXIT,212807.59,0.0,0.34685876018731304
2021-02-16,19.1,INVEST,0,11141.0,0.0
2021-02-18,25.21,EXIT,280864.61,0.0,0.31980541671469515
