Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-10-29,17.95,INVEST,0,5571.0,0.0
2020-03-11,13.85,EXIT,77158.34999999999,0.0,-0.22841650000000008
2020-03-13,12.05,INVEST,0,6403.0,0.0
2020-06-29,20.27,EXIT,129788.81,0.0,0.6821097133362755
2020-07-20,16.85,INVEST,0,7702.0,0.0
2020-07-31,17.95,EXIT,138250.9,0.0,0.06519891815018565
2020-09-21,15.05,INVEST,0,9186.0,0.0
2020-09-29,15.8,EXIT,145138.80000000002,0.0,0.049821737146015135
2020-10-16,10.21,INVEST,0,14215.0,0.0
2021-02-19,21.64,EXIT,307612.60000000003,0.0,1.119437393722423
2021-02-24,18.83,INVEST,0,16336.0,0.0
2021-04-07,16.65,-,271994.39999999997,0.0,-0.11578914517805859
