Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-09-19,160.85,INVEST,0,621.0,0.0
2019-11-25,189.1,EXIT,117431.09999999999,0.0,0.1743109999999999
2020-01-16,193.1,INVEST,0,608.0,0.0
2020-02-20,245.0,EXIT,148960.0,0.0,0.26848850091670784
2020-03-02,211.7,INVEST,0,703.0,0.0
2020-03-13,209.9,EXIT,147559.7,0.0,-0.009400510204081555
2020-04-03,167.9,INVEST,0,878.0,0.0
2020-04-09,217.0,EXIT,190526.0,0.0,0.2911790956473887
2020-06-12,234.05,INVEST,0,814.0,0.0
2020-06-16,266.45,EXIT,216890.3,0.0,0.13837638957412632
2020-07-01,268.9,INVEST,0,806.0,0.0
2020-10-01,286.25,EXIT,230717.5,0.0,0.06375204423618766
2021-03-02,258.15,INVEST,0,893.0,0.0
2021-04-07,271.65,-,242583.44999999998,0.0,0.05143064570307836
