Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-22,620.65,INVEST,0,161.0,0.0
2018-11-01,724.3,EXIT,116612.29999999999,0.0,0.16612299999999988
2019-06-07,764.85,INVEST,0,152.0,0.0
2019-06-10,831.25,EXIT,126350.0,0.0,0.08350491328959306
2020-01-29,997.8,INVEST,0,126.0,0.0
2020-01-30,1061.85,EXIT,133793.09999999998,0.0,0.058908587257617544
2020-02-07,1006.2,INVEST,0,132.0,0.0
2020-02-13,1098.3,EXIT,144975.6,0.0,0.08358054339125134
2020-03-23,611.7,INVEST,0,237.0,0.0
2020-05-18,990.1,EXIT,234653.7,0.0,0.6185737462028094
2020-08-03,1339.95,INVEST,0,175.0,0.0
2020-08-04,1583.95,EXIT,277191.25,0.0,0.18127798538868123
2020-11-02,1897.4,INVEST,0,146.0,0.0
2021-04-07,3987.8,-,582218.8,0.0,1.100422722578725
