Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-07-06,1154.4,INVEST,0,86.0,0.0
2019-07-19,1174.45,EXIT,101002.7,0.0,0.010026999999999972
2019-09-06,1090.15,INVEST,0,92.0,0.0
2019-11-19,1152.4,EXIT,106020.8,0.0,0.04968283026097328
2020-01-16,1301.0,INVEST,0,81.0,0.0
2020-03-11,1440.1,EXIT,116648.09999999999,0.0,0.10023787785038396
2020-05-06,1268.05,INVEST,0,91.0,0.0
2020-08-28,1912.1,EXIT,174001.1,0.0,0.4916753894834122
2020-09-24,1839.7,INVEST,0,94.0,0.0
2021-04-07,2581.95,-,242703.3,0.0,0.3948377337844415
