Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-08-08,82.3,INVEST,0,1215.0,0.0
2019-08-16,85.75,EXIT,104186.25,0.0,0.0418625
2019-08-23,66.95,INVEST,0,1556.0,0.0
2019-08-27,94.6,EXIT,147197.59999999998,0.0,0.41283134770663094
2019-09-04,87.35,INVEST,0,1685.0,0.0
2019-09-11,99.15,EXIT,167067.75,0.0,0.13498963298314665
2019-10-29,89.5,INVEST,0,1866.0,0.0
2019-11-05,101.65,EXIT,189678.90000000002,0.0,0.13534120139883385
2020-03-19,57.15,INVEST,0,3318.0,0.0
2020-03-23,60.45,EXIT,200573.1,0.0,0.05743495981893601
2020-04-07,53.9,INVEST,0,3721.0,0.0
2020-04-09,65.55,EXIT,243911.55,0.0,0.21607309255328846
2020-04-15,63.25,INVEST,0,3856.0,0.0
2020-04-20,78.25,EXIT,301732.0,0.0,0.23705498981085568
2020-04-24,65.95,INVEST,0,4575.0,0.0
2020-08-28,79.55,EXIT,363941.25,0.0,0.20617385626980234
