Company,Security Id,Days,Actual Average Returns %,Predicted Negative Range,Predicted Positive Range,Prediction Range
Cyient Limited,532175,720,0.3087366939252336,0.3087366939252336,1.164728464148283,0.3087366939252336 to 0.6683311092669894
Cholamandalam Investment & Finance Co. Ltd.,511243,720,0.29229764953271026,0.29229764953271026,0.8500272567418644,0.29229764953271026 to 0.5407586187170949
Asian Paints Ltd.,500820,720,0.2903673159090909,0.2903673159090909,0.3429820823843502,0.2903673159090909 to 0.3899581025759453
Housing Development Finance Corpn. Ltd.,500010,720,0.2886734590909091,-0.102305013426299,0.09639032758717912,0.25914071698279745 to 0.31649878837840595
Phoenix Mills Ltd.,503100,720,0.2841879027149321,-0.14857683180270229,0.22034168476769467,0.2419641644928929 to 0.346806343989738
Gujarat Alkalies & Chemicals Ltd.,530001,720,0.28145776279069773,0.28145776279069773,4.403467707944387,0.28145776279069773 to 1.5208479323898063
Schaeffler India Ltd.,505790,720,0.28055739170506916,0.28055739170506916,0.5813885664009977,0.28055739170506916 to 0.4436702514616825
Time Technoplast Ltd,532856,720,0.27746831050228316,-0.38266753636343337,0.9114891177482192,0.1712901957034503 to 0.5303776560450981
Hindustan Unilever Ltd.,500696,720,0.2739081136363636,0.2739081136363636,0.18872221281740975,0.2739081136363636 to 0.32560065895046064
Esab India Ltd.,500133,720,0.2700380368663594,-0.061275458126407695,0.5196761476875457,0.25349133244581745 to 0.41037036359417656
Kansai Nerolac Paints Ltd.,500165,720,0.2618570296803653,0.2618570296803653,0.5517711471273191,0.2618570296803653 to 0.4063421833304529
IIFL Finance Ltd.,532636,720,0.25508668100624027,0.25508668100624027,9.441749036720571,0.25508668100624027 to 2.663551105677157
Trent Ltd.,500251,720,0.2517787216195723,0.2517787216195723,0.9583747624460952,0.2517787216195723 to 0.4930770941407115
Havells India Ltd.,517354,720,0.2494994009009009,-0.10336421905462688,0.04823161480589536,0.223710090172182 to 0.2615331598994548
Kotak Mahindra Bank Ltd.,500247,720,0.24098020495495492,0.24098020495495492,0.3799811940202198,0.24098020495495492 to 0.332548150968976
Ipca Laboratories Ltd.,524494,720,0.23941213181818174,-0.15534844959386318,0.04539717013964215,0.20221982832626562 to 0.25028076509982616
Pidilite Industries Ltd.,500331,720,0.23566092165898617,0.23566092165898617,0.7439275049325655,0.23566092165898617 to 0.4109755631188645
ICICI Bank Ltd.,532174,720,0.2320905,0.2320905,0.1725039223040441,0.2320905 to 0.27212702157950674
Aegis Logistics Ltd.,500003,720,0.23000466210045664,0.23000466210045664,1.9269103679977742,0.23000466210045664 to 0.6732030301896512
Colgate-Palmolive (India) Ltd.,500830,720,0.22787824324324318,0.22787824324324318,0.4531877779580874,0.22787824324324318 to 0.33114987794364115
Karnataka Bank Ltd.,532652,720,0.22558112799905886,0.22558112799905886,0.44066060749453767,0.22558112799905886 to 0.32498584490242716
KNR Constructions Ltd.,532942,720,0.22130372256097555,0.22130372256097555,2.7537584462183764,0.22130372256097555 to 0.8307207177428302
Lakshmi Machine Works Ltd.,500252,720,0.21762985227272724,-0.4014531955131526,1.1642971577551429,0.13026165263878556 to 0.47101567071653516
Nava Bharat Ventures Ltd.,513023,720,0.21249391203703705,-0.8831248620730399,0.21249391203703705,0.02483525527796804 to 0.21249391203703705
Omaxe Ltd.,532880,720,0.21130494511065284,0.21130494511065284,0.2254864284773698,0.21130494511065284 to 0.25895134250326063
AIA Engineering Ltd.,532683,720,0.2099563333333333,0.2099563333333333,2.242124256667995,0.2099563333333333 to 0.6807045211410709
Zydus Wellness Ltd.,531335,720,0.20988503523564045,0.20988503523564045,0.23790425026838727,0.20988503523564045 to 0.2598175771859295
Thermax Ltd.,500411,720,0.20897939726027395,0.20897939726027395,0.7585291379249447,0.20897939726027395 to 0.3674963593081841
Nesco Ltd.,505355,720,0.2029341659090909,0.2029341659090909,0.4622966179356731,0.2029341659090909 to 0.2967499444724604
Bombay Dyeing & Mfg. Co. Ltd.,500020,720,0.194928375,0.194928375,2.9628527013844455,0.194928375 to 0.7724724374452302
Steel Authority Of India Ltd.,500113,720,0.19332334090909087,0.19332334090909087,2.3522872243630144,0.19332334090909087 to 0.648075365900721
Maruti Suzuki India Ltd.,532500,720,0.1905874340909091,0.1905874340909091,2.1979267095987463,0.1905874340909091 to 0.609484645993209
Graphite India Ltd.,509488,720,0.189042734741784,0.189042734741784,4.605295561912212,0.189042734741784 to 1.0596404020598693
Apollo Tyres Ltd.,500877,720,0.18283607727272724,0.18283607727272724,1.4950722234833889,0.18283607727272724 to 0.4561892178538442
DB Corporation Ltd.,533151,720,0.17031507999999998,0.17031507999999998,0.5012687993702365,0.17031507999999998 to 0.25568871566624574
Balmer Lawrie & Co. Ltd.,523319,720,0.16244073273273263,0.16244073273273263,0.8685302695097383,0.16244073273273263 to 0.30352542611245226
Supreme Industries Ltd.,509930,720,0.1551544109589041,0.1551544109589041,1.0551184624002692,0.1551544109589041 to 0.31886069448448245
FDC Ltd.,531599,720,0.15454131944444444,0.15454131944444444,0.5687252562129183,0.15454131944444444 to 0.24243287094096852
Wabco India Ltd.,533023,720,0.14248175367647056,0.14248175367647056,1.0710992979465466,0.14248175367647056 to 0.295093860009531
Hawkins Cookers Ltd.,508486,720,0.13664599999999988,0.13664599999999988,0.26264894804626987,0.13664599999999988 to 0.17253592815473046
DCB Bank Ltd.,532772,720,0.13333448372093024,0.13333448372093024,1.0554624265625556,0.13333448372093024 to 0.2740640214534888
Alkyl Amines Chemicals Ltd.,506767,720,0.1328956043956044,0.1328956043956044,0.7315014739241109,0.1328956043956044 to 0.23010893488902456
Punjab National Bank,532461,720,0.12954696361799614,0.12954696361799614,2.5174750895019695,0.12954696361799614 to 0.4556782174469194
Welspun Corp Ltd.,532144,720,0.1278650818181818,0.1278650818181818,2.4609962055735535,0.1278650818181818 to 0.44254056299807915
Johnson Controls - Hitachi Air Conditioning India Ltd.,523398,720,0.12729310368663593,0.12729310368663593,3.424621203065817,0.12729310368663593 to 0.5632237655759449
Alok Industries Ltd.,521070,720,0.12715085671641796,-0.0121210512545495,0.8308203935343744,0.12560965466509838 to 0.2327903815317852
Petronet LNG Ltd.,532522,720,0.12128892201834858,0.12128892201834858,1.1387165210463341,0.12128892201834858 to 0.2594026213405426
Sun Pharmaceutical Inds. Ltd.,524715,720,0.11308399999999995,0.11308399999999995,0.0262238809895803,0.11308399999999995 to 0.11604950135782564
Ambuja Cements Ltd.,500425,720,0.1119583472222222,0.1119583472222222,0.4656145622955579,0.1119583472222222 to 0.16408778405943128
Jyothy Labs Ltd.,532926,720,0.10126363434671679,-0.05207381316681422,0.20573180390263313,0.09599045077115326 to 0.12209678451060346
Trident Ltd.,521064,720,0.10015491619047621,0.10015491619047621,4.088580764546841,0.10015491619047621 to 0.5096463800016583
Cipla Ltd.,500087,720,0.09881738235294114,0.09881738235294114,0.8528345831086348,0.09881738235294114 to 0.18309226343579826
La Opala RG Ltd.,526947,720,0.09842799999999997,-0.044190490757705495,0.09842799999999997,0.09407841837570054 to 0.09842799999999997
Tata Consultancy Services Ltd.,532540,720,0.09665818153418419,0.09665818153418419,0.5338222873698788,0.09665818153418419 to 0.14825647309377538
Kalpataru Power Transmission Ltd.,522287,720,0.09123917981520858,0.09123917981520858,0.4025504311474712,0.09123917981520858 to 0.12796755098736246
GHCL Ltd.,500171,720,0.08752650995024874,0.08752650995024874,0.17481707857919923,0.08752650995024874 to 0.10282763871798443
ACC Ltd.,500410,720,0.08350475505479812,0.08350475505479812,0.06826978594536025,0.08350475505479812 to 0.08920560680780894
eClerx Services Ltd,532927,720,0.07466820593921658,0.07466820593921658,0.34008660524854095,0.07466820593921658 to 0.10006186261708369
Finolex Industries Ltd.,500940,720,0.07206281198156683,0.07206281198156683,1.1484553765552623,0.07206281198156683 to 0.15482373585148823
Tata Chemicals Ltd.,500770,720,0.07053599999999993,0.07053599999999993,1.3557876733011969,0.07053599999999993 to 0.16616783932397305
Bank Of Baroda,532134,720,0.0696074752252252,0.0696074752252252,0.7596631260657095,0.0696074752252252 to 0.12248570745236122
Firstsource Solutions Ltd.,532809,720,0.06923757601388722,0.06923757601388722,0.8213183408007529,0.06923757601388722 to 0.12610366706667908
TTK Prestige Ltd.,517506,720,0.06016755231689094,0.06016755231689094,0.8532158512752044,0.06016755231689094 to 0.11150346168609244
BEML Ltd,500048,720,0.059600548112710414,0.059600548112710414,1.2264876314927164,0.059600548112710414 to 0.1326998832031363
Indraprastha Gas Ltd.,532514,720,0.05749372706422018,-0.026075772956386148,1.0609262610055117,0.05599453369087714 to 0.11849033194973468
Jindal Stainless Ltd.,532508,720,0.053090954128440365,0.053090954128440365,8.455285259118153,0.053090954128440365 to 0.5019901159631602
Capri Global Capital Ltd.,531595,720,0.052330651041666676,0.052330651041666676,1.659687742707865,0.052330651041666676 to 0.1391831911434434
Jindal Saw Ltd.,500378,720,0.05181910502283104,-0.0943897178849548,0.05181910502283104,0.04692791431867518 to 0.05181910502283104
United Breweries Ltd.,532478,720,0.04885181818181818,0.04885181818181818,0.24548362753218436,0.04885181818181818 to 0.06084413972063362
Atul Ltd.,500027,720,0.0457528684603114,0.0457528684603114,1.4150178872911268,0.0457528684603114 to 0.11049399572653006
Tata Consumer Products Ltd.,500800,720,0.04433043243243242,0.04433043243243242,0.6429088445585068,0.04433043243243242 to 0.0728308595263465
Mahindra & Mahindra Ltd.,500520,720,0.04288414349775785,0.04288414349775785,0.8256678337382808,0.04288414349775785 to 0.07829220136127316
REC Ltd.,532955,720,0.03660417977528088,0.03660417977528088,1.026930085979798,0.03660417977528088 to 0.07419411325913006
Relaxo Footwears Ltd.,530517,720,0.0348875,0.0348875,3.1285840741373114,0.0348875 to 0.14403597688646547
Manappuram Finance Ltd.,531213,720,0.03425008866995073,0.03425008866995073,2.8120050026405825,0.03425008866995073 to 0.1305615093507357
PVR Ltd.,532689,720,0.03189199311926605,0.03189199311926605,1.3053379754287875,0.03189199311926605 to 0.0735218228499576
Jamna Auto Inds. Ltd.,520051,720,0.030703670886075934,0.030703670886075934,1.511743183851667,0.030703670886075934 to 0.07711973606732611
Godrej Industries Ltd.,500164,720,0.029049404545454526,0.029049404545454526,0.6579171973236934,0.029049404545454526 to 0.04816150736792212
Tata Metaliks Ltd.,513434,720,0.02849918867924527,0.02849918867924527,5.362641751101479,0.02849918867924527 to 0.18133012776308455
Bajaj Auto Ltd,532977,720,0.028424134146341453,0.028424134146341453,0.414294637773428,0.028424134146341453 to 0.04020010050652331
Indian Hotels Co. Ltd.,500850,720,0.025665626962748937,0.025665626962748937,0.5156093921891324,0.025665626962748937 to 0.03889906528116492
SRF Ltd.,503806,720,0.024895075342465763,0.024895075342465763,4.884598034604698,0.024895075342465763 to 0.1464975114316099
Great Eastern Shipping Company Ltd.,500620,720,0.022602801369862997,0.022602801369862997,1.1039927018214633,0.022602801369862997 to 0.04755612912291191
Bayer CropScience Ltd.,506285,720,0.022468365909090893,0.022468365909090893,0.5748559698684631,0.022468365909090893 to 0.03538444018512085
Ratnamani Metals & Tubes Ltd.,520111,720,0.02028054390243902,0.02028054390243902,4.516222463922005,0.02028054390243902 to 0.11187199185519056
Blue Star Ltd.,500067,720,0.01868155990783411,0.01868155990783411,0.5939966101446611,0.01868155990783411 to 0.029778343165301983
Suprajit Engineering Ltd.,532509,720,0.01813725252525251,0.01813725252525251,0.25714577042360565,0.01813725252525251 to 0.022801170299226056
Sudarshan Chemical Inds. Ltd.,506655,720,0.016018766483516488,0.016018766483516488,0.7081218110218678,0.016018766483516488 to 0.027362004416160577
Indian Bank,532814,720,0.01417556306306306,0.01417556306306306,0.821140188444086,0.01417556306306306 to 0.025815687587967685
Brigade Enterprises Ltd.,532929,720,0.01349831216931212,0.01349831216931212,1.8183817559044602,0.01349831216931212 to 0.038043396753492435
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,500670,720,0.013270619718309845,0.013270619718309845,4.349249265185671,0.013270619718309845 to 0.07098785277672741
Aarti Drugs Ltd.,524348,720,0.013237157534246586,0.013237157534246586,4.698427209937638,0.013237157534246586 to 0.07543097867538175
Max Financial Services Ltd.,500271,720,0.0127231506849315,0.0127231506849315,1.9053079132923307,0.0127231506849315 to 0.036964670366942225
Birla Corporation Ltd.,500335,720,0.01129603720930232,0.01129603720930232,1.9287610242080924,0.01129603720930232 to 0.03308339350660898
City Union Bank Ltd.,532210,720,0.007701898104265395,0.007701898104265395,0.4826576698337944,0.007701898104265395 to 0.01141927829656745
Can Fin Homes Ltd.,511196,720,0.0071540370370370325,0.0071540370370370325,2.9523635763384024,0.0071540370370370325 to 0.028275355408961075
Vodafone Idea Ltd.,532822,720,0.004779048387096772,0.004779048387096772,0.30273237961988636,0.004779048387096772 to 0.0062258210776411586
Hero Motocorp Ltd.,500182,720,0.004350590909090908,0.004350590909090908,0.8649212949177257,0.004350590909090908 to 0.008113509631839102
DCM Shriram Ltd.,523367,720,0.003725680094786737,0.003725680094786737,4.616466752883626,0.003725680094786737 to 0.020925158384250023
Mahindra & Mahindra Financial Services Ltd.,532720,720,0.003699151785714284,-0.0157088958506939,0.07776860414930609,0.00364104219557659 to 0.003986829656625696
VST Industries Ltd.,509966,720,0.003167482142857142,0.003167482142857142,1.2059996120336856,0.003167482142857142 to 0.006987464378266481
IDBI Bank Ltd.,500116,720,0.002743954128440366,0.002743954128440366,0.7788538780033883,0.002743954128440366 to 0.004881093442439552
JK Tyre & Industries Ltd.,530007,720,0.0010126330275229414,0.0010126330275229414,8.005313708285865,0.0010126330275229414 to 0.009119078084215361
Apollo Hospitals Enterprise Ltd.,508869,720,0.0006470909090909088,0.0006470909090909088,0.35718452932305406,0.0006470909090909088 to 0.0008782217708837722
Deepak Fertilisers & Petrochemicals Corpn. Ltd.,500645,720,0.00027313084112149527,0.00027313084112149527,7.116158196725801,0.00027313084112149527 to 0.0022167731149468368
JK Paper Ltd.,532162,720,0.0,0,0,-
Solar Industries India Ltd.,532725,720,0.0,0,0,-
NMDC Ltd.,526371,720,0.0,0,0,-
Mphasis Ltd.,526299,720,0.0,0,0,-
Sun TV Network Ltd.,532733,720,0.0,0,0,-
Aurobindo Pharma Ltd.,524804,720,0.0,0,0,-
IRB Infrastructure Developers Ltd.,532947,720,0.0,0,0,-
Divi's Laboratories Ltd.,532488,720,0.0,0,0,-
Shipping Corpn. Of India Ltd.,523598,720,0.0,0,0,-
NHPC Ltd.,533098,720,0.0,0,0,-
Oil India Ltd.,533106,720,0.0,0,0,-
JSW Energy Ltd.,533148,720,0.0,0,0,-
Radico Khaitan Ltd.,532497,720,0.0,0,0,-
Granules India Ltd.,532482,720,0.0,0,0,-
HCL Technologies Ltd.,532281,720,0.0,0,0,-
Jindal Steel & Power Ltd.,532286,720,0.0,0,0,-
Hathway Cable & Datacom Ltd.,533162,720,0.0,0,0,-
Persistent Systems Ltd.,533179,720,0.0,0,0,-
Bajaj Consumer Care Ltd.,533229,720,0.0,0,0,-
GE Power India Ltd.,532309,720,0.0,0,0,-
KEC International Ltd.,532714,720,0.0,0,0,-
Vinati Organics Ltd.,524200,720,0.0,0,0,-
IOL Chemicals & Pharmaceuticals Ltd.,524164,720,0.0,0,0,-
Gujarat Pipavav Port Ltd,533248,720,0.0,0,0,-
PI Industries Ltd.,523642,720,0.0,0,0,-
Blue Dart Express Ltd.,526612,720,0.0,0,0,-
PTC India Ltd.,532524,720,0.0,0,0,-
Edelweiss Financial Services Ltd.,532922,720,0.0,0,0,-
Mahindra CIE Automotive Ltd.,532756,720,0.0,0,0,-
Indian Overseas Bank,532388,720,0.0,0,0,-
GAIL (India) Ltd.,532155,720,0.0,0,0,-
Bank of India,532149,720,0.0,0,0,-
Torrent Power Ltd.,532779,720,0.0,0,0,-
Tanla Platforms Ltd.,532790,720,0.0,0,0,-
TV18 Broadcast Ltd.,532800,720,0.0,0,0,-
Marico Ltd.,531642,720,0.0,0,0,-
Power Finance Corpn. Ltd.,532810,720,0.0,0,0,-
Engineers India Ltd.,532178,720,0.0,0,0,-
IDFC Ltd.,532659,720,0.0,0,0,-
Indusind Bank Ltd.,532187,720,0.0,0,0,-
Allcargo Logistics Ltd.,532749,720,0.0,0,0,-
Rajesh Exports Ltd.,531500,720,0.0,0,0,-
Page Industries Ltd.,532827,720,0.0,0,0,-
Astral Ltd.,532830,720,0.0,0,0,-
Axis Bank Ltd.,532215,720,0.0,0,0,-
Indiabulls Real Estate Ltd.,532832,720,0.0,0,0,-
Mahindra Lifespace Developers Ltd.,532313,720,0.0,0,0,-
National Thermal Power Corp. Ltd.,532555,720,0.0,0,0,-
DLF Ltd.,532868,720,0.0,0,0,-
Ultratech Cement Ltd.,532538,720,0.0,0,0,-
Kaveri Seed Company Ltd.,532899,720,0.0,0,0,-
National Aluminium Co. Ltd.,532234,720,0.0,0,0,-
India Cements Ltd.,530005,720,0.0,0,0,-
Adani Ports and Special Economic Zone Ltd.,532921,720,0.0,0,0,-
Delta Corp Ltd.,532848,720,0.0,0,0,-
ABB India Ltd.,500002,720,0.0,0,0,-
Linde India Ltd.,523457,720,0.0,0,0,-
Bosch Ltd.,500530,720,0.0,0,0,-
Federal Bank Ltd.,500469,720,0.0,0,0,-
Tata Steel Ltd.,500470,720,0.0,0,0,-
SKF India Ltd.,500472,720,0.0,0,0,-
Ashok Leyland Ltd.,500477,720,0.0,0,0,-
Tata Communications Ltd.,500483,720,0.0,0,0,-
Bharat Forge Ltd.,500493,720,0.0,0,0,-
Escorts Ltd.,500495,720,0.0,0,0,-
Larsen & Toubro Ltd.,500510,720,0.0,0,0,-
Chambal Fertilisers & Chemicals Ltd.,500085,720,0.0,0,0,-
Bharat Electronics Ltd.,500049,720,0.0,0,0,-
Force Motors Ltd.,500033,720,0.0,0,0,-
Siemens Ltd.,500550,720,0.0,0,0,-
Bata India Ltd.,500043,720,0.0,0,0,-
Voltas Ltd.,500575,720,0.0,0,0,-
Pfizer Ltd.,500680,720,0.0,0,0,-
EIH Ltd.,500840,720,0.0,0,0,-
ITC Ltd.,500875,720,0.0,0,0,-
Balrampur Chini Mills Ltd.,500038,720,0.0,0,0,-
Tata Investment Corpn. Ltd.,501301,720,0.0,0,0,-
Greaves Cotton Ltd.,501455,720,0.0,0,0,-
Hindalco Industries Ltd.,500440,720,0.0,0,0,-
Torrent Pharmaceuticals Ltd.,500420,720,0.0,0,0,-
Sundram Fasteners Ltd.,500403,720,0.0,0,0,-
Tata Power Co. Ltd.,500400,720,0.0,0,0,-
Chennai Petroleum Corpn. Ltd.,500110,720,0.0,0,0,-
State Bank of India,500112,720,0.0,0,0,-
EID-Parry (India) Ltd.,500125,720,0.0,0,0,-
Procter & Gamble Health Ltd.,500126,720,0.0,0,0,-
UFLEX Ltd.,500148,720,0.0,0,0,-
Godfrey Phillips India Ltd.,500163,720,0.0,0,0,-
HDFC Bank Ltd.,500180,720,0.0,0,0,-
HFCL Ltd.,500183,720,0.0,0,0,-
Himadri Speciality Chemical Ltd.,500184,720,0.0,0,0,-
Hindustan Zinc Ltd.,500188,720,0.0,0,0,-
Lupin Ltd.,500257,720,0.0,0,0,-
Maharashtra Seamless Ltd.,500265,720,0.0,0,0,-
Spicejet Ltd.,500285,720,0.0,0,0,-
NCC Ltd.,500294,720,0.0,0,0,-
Exide Industries Ltd.,500086,720,0.0,0,0,-
Oil & Natural Gas Corpn. Ltd.,500312,720,0.0,0,0,-
Raymond Ltd.,500330,720,0.0,0,0,-
Prism Johnson Ltd.,500338,720,0.0,0,0,-
Rain Industries Ltd.,500339,720,0.0,0,0,-
Swan Energy Ltd.,503310,720,0.0,0,0,-
Gujarat State Fertilizers & Chemicals Ltd.,500690,720,0.0,0,0,-
HEG Ltd.,509631,720,0.0,0,0,-
Sunteck Realty Ltd.,512179,720,0.0,0,0,-
Coromandel International Ltd.,506395,720,0.0,0,0,-
Deepak Nitrite Ltd.,506401,720,0.0,0,0,-
Phillips Carbon Black Ltd.,506590,720,0.0,0,0,-
Astrazeneca Pharma India Ltd.,506820,720,0.0,0,0,-
VIP Industries Ltd.,507880,720,0.0,0,0,-
TVS Srichakra Ltd.,509243,720,0.0,0,0,-
Amara Raja Batteries Ltd.,500008,720,0.0,0,0,-
Adani Enterprises Ltd.,512599,720,0.0,0,0,-
Grindwell Norton Ltd.,506076,720,0.0,0,0,-
Carborundum Universal Ltd.,513375,720,0.0,0,0,-
MMTC Ltd.,513377,720,0.0,0,0,-
Hindustan Copper Ltd.,513599,720,0.0,0,0,-
NLC India Ltd.,513683,720,0.0,0,0,-
Welspun India Ltd.,514162,720,0.0,0,0,-
Venky's (India) Ltd.,523261,720,0.0,0,0,-
3M India Ltd.,523395,720,0.0,0,0,-
Bajaj Electricals Ltd.,500031,720,0.0,0,0,-
Bharat Heavy Electricals Ltd.,500103,720,0.0,0,0,-
Meghmani Organics Ltd.,532865,720,-4.589473684210526e-05,-4.589473684210526e-05,2.208717680735145,-4.589473684210526e-05 to -0.0001472632535579498
Wockhardt Ltd.,532300,720,-0.0014043242190940844,-0.0014043242190940844,0.89048298333137,-0.0014043242190940844 to -0.002654851039277481
Gillette India Ltd.,507815,720,-0.002329212328767123,-0.002329212328767123,0.9867471771751762,-0.002329212328767123 to -0.0046275560192197
