Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-06-06,725.35,INVEST,0,137.0,0.0
2018-09-19,621.5,EXIT,85145.5,0.0,-0.148545
2018-10-09,467.6,INVEST,0,182.0,0.0
2018-11-07,615.25,EXIT,111975.5,0.0,0.3151076686378024
2018-11-30,659.85,INVEST,0,169.0,0.0
2019-04-05,978.45,EXIT,165358.05000000002,0.0,0.4767341963197308
2019-04-12,905.9,INVEST,0,182.0,0.0
2019-07-01,1097.4,EXIT,199726.80000000002,0.0,0.20784443212773734
2019-09-09,894.2,INVEST,0,223.0,0.0
2020-03-11,908.25,EXIT,202539.75,0.0,0.014083988728603183
2020-03-19,657.15,INVEST,0,308.0,0.0
2020-03-20,711.85,EXIT,219249.80000000002,0.0,0.0825025704830781
2020-03-24,570.25,INVEST,0,384.0,0.0
2020-03-27,687.55,EXIT,264019.19999999995,0.0,0.20419357281055642
2020-04-03,607.1,INVEST,0,434.0,0.0
2020-06-03,833.3,EXIT,361652.19999999995,0.0,0.36979507550965995
2020-08-26,849.95,INVEST,0,425.0,0.0
2020-11-02,1139.35,EXIT,484223.74999999994,0.0,0.33892106836347186
2020-11-05,911.55,INVEST,0,531.0,0.0
2020-12-18,1376.3,EXIT,730815.2999999999,0.0,0.5092512500677632
2020-12-22,1274.55,INVEST,0,573.0,0.0
2021-04-07,1369.3,-,784608.9,0.0,0.07360765435534819
