Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-04-13,111.8,INVEST,0,894.0,0.0
2020-04-20,136.75,EXIT,122254.5,0.0,0.222545
2020-05-12,105.45,INVEST,0,1159.0,0.0
2021-04-07,251.65,-,291662.35000000003,0.0,1.3856982769550408
