Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-11-01,116.35,INVEST,0,859.0,0.0
2019-11-04,131.175,EXIT,112679.32500000001,0.0,0.1267932500000001
2020-05-12,92.175,INVEST,0,1222.0,0.0
2020-06-08,99.05,EXIT,121039.09999999999,0.0,0.07419085089478464
2020-08-07,101.75,INVEST,0,1189.0,0.0
2020-08-28,135.55,EXIT,161168.95,0.0,0.3315445174327967
2020-10-20,123.05,INVEST,0,1309.0,0.0
2021-02-04,227.2,EXIT,297404.8,0.0,0.8452983654730019
2021-04-05,208.25,INVEST,0,1428.0,0.0
2021-04-07,215.4,-,307591.2,0.0,0.03425096030729841
