Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-10-15,89.4,INVEST,0,1118.0,0.0
2019-11-06,107.0,EXIT,119626.0,0.0,0.19626
2019-11-14,94.55,INVEST,0,1265.0,0.0
2020-03-11,82.6,EXIT,104489.0,0.0,-0.12653603731630247
2020-03-12,71.15,INVEST,0,1468.0,0.0
2021-04-07,239.5,-,351586.0,0.0,2.3648135210404924
