Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-05-21,687.25,INVEST,0,145.0,0.0
2019-05-28,717.2,EXIT,103994.0,0.0,0.03994
2019-05-30,686.6,INVEST,0,151.0,0.0
2020-02-25,1088.5,EXIT,164363.5,0.0,0.5805094524684117
2020-07-31,969.1,INVEST,0,169.0,0.0
2020-08-13,996.55,EXIT,168416.94999999998,0.0,0.024661497230224365
2020-08-21,984.0,INVEST,0,171.0,0.0
2020-08-28,1141.6,EXIT,195213.59999999998,0.0,0.15910898517043562
2021-01-29,1195.85,INVEST,0,163.0,0.0
2021-02-08,1377.55,EXIT,224540.65,0.0,0.15023056795223294
2021-04-06,1287.45,INVEST,0,174.0,0.0
2021-04-07,1343.95,-,233847.30000000002,0.0,0.041447506275589845
