Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-03,22.95,INVEST,0,4357.0,0.0
2019-02-04,25.15,EXIT,109578.54999999999,0.0,0.09578549999999988
2019-09-12,24.05,INVEST,0,4556.0,0.0
2020-03-20,21.2,EXIT,96587.2,0.0,-0.11855741839986013
2020-03-26,18.3,INVEST,0,5277.0,0.0
2020-04-15,22.2,EXIT,117149.4,0.0,0.21288742193582585
2020-08-19,20.95,INVEST,0,5591.0,0.0
2020-08-20,23.5,EXIT,131388.5,0.0,0.12154650386600364
2020-11-05,20.6,INVEST,0,6378.0,0.0
2021-02-19,25.8,EXIT,164552.4,0.0,0.2524109796519482
2021-03-26,23.25,INVEST,0,7077.0,0.0
2021-03-30,25.15,EXIT,177986.55,0.0,0.08164055948135666
