Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-11-19,86.9,INVEST,0,1150.0,0.0
2019-07-19,84.15,EXIT,96772.5,0.0,-0.032275
2020-01-06,91.65,INVEST,0,1055.0,0.0
2020-03-11,66.95,EXIT,70632.25,0.0,-0.27012064377793277
2020-03-19,48.2,INVEST,0,1465.0,0.0
2020-09-08,127.6,EXIT,186934.0,0.0,1.6465814128815095
