Company,Security Id,Days,Actual Average Returns %,Predicted Negative Range,Predicted Positive Range,Prediction Range
Dr. Lal Pathlabs Ltd.,539524,360,0.5052255384615385,0.5052255384615385,0.06901050579838929,0.5052255384615385 to 0.5400914084130328
Responsive Industries Ltd.,505509,360,0.49946447374429226,-0.34482988165479367,0.2820655373971185,0.32723419837227413 to 0.6403461889417451
Alkem Laboratories Ltd.,539523,360,0.46879819230769226,0.46879819230769226,0.25097177811370125,0.46879819230769226 to 0.5864533082076426
Tata Consultancy Services Ltd.,532540,360,0.44459535578583764,0.44459535578583764,0.7014425586185294,0.44459535578583764 to 0.756453459698171
Syngene International Ltd.,539268,360,0.438473507443184,-0.10796237006280363,0.438473507443184,0.39113486836986744 to 0.438473507443184
EPL Ltd.,500135,360,0.2828969867256637,0.2828969867256637,1.3672696801977555,0.2828969867256637 to 0.6696934592949706
MindTree Ltd.,532819,360,0.22218716753022447,-0.20708545435312714,0.3811045707949999,0.17617543699079358 to 0.3068637126479874
GMM Pfaudler Ltd.,505255,360,0.22034335309734512,0.22034335309734512,5.204278728937338,0.22034335309734512 to 1.3670715786845873
Heidelberg Cement India Ltd.,500292,360,0.2167526646017699,-0.036659003773527335,0.42515566752027756,0.2088067278522115 to 0.3089062884073342
Kei Industries Ltd.,517569,360,0.2143422671360435,0.2143422671360435,4.958956000471427,0.2143422671360435 to 1.2772561389049761
Whirlpool Of India Ltd.,500238,360,0.21421505913043476,-0.15482560851164467,1.0435371983870012,0.18104908224820726 to 0.43775644178771445
Aarti Industries Ltd.,524208,360,0.21041647326233598,-0.1115451853545982,0.9433873957646806,0.18694552875062784 to 0.40892072199927965
Tata Elxsi Ltd.,500408,360,0.20876239982578398,0.20876239982578398,2.9727111981226653,0.20876239982578398 to 0.8293527235348532
Honeywell Automation India Ltd.,517174,360,0.20602717155172415,-0.24960092019176935,0.9609770027205838,0.15460259994790626 to 0.40401454534849957
Bajaj Finserv Ltd.,532978,360,0.20146894540229884,0.20146894540229884,1.4386258105502918,0.20146894540229884 to 0.4913073702823935
Tasty Bite Eatables Ltd.,519091,360,0.19398770977596738,0.19398770977596738,1.5174053627943767,0.19398770977596738 to 0.4883457009062195
Multi Commodity Exchange India,534091,360,0.17979714606741576,-0.050344261491338665,0.11878943013650171,0.17074539153040136 to 0.20115514658893344
Alok Industries Ltd.,521070,360,0.17892260348837216,0.17892260348837216,0.059206527667466466,0.17892260348837216 to 0.1895159895621416
Kotak Mahindra Bank Ltd.,500247,360,0.14285566293103447,-0.0214902655606962,0.20338693961339785,0.13978565679779723 to 0.1719106390210207
Dabur India Ltd.,500096,360,0.14267509719789842,-0.0464248067814464,0.08082146293189595,0.13605143337796188 to 0.15420630727738302
Adani Power Ltd.,533096,360,0.13667406928406464,-0.23734268357527144,0.13667406928406464,0.10423547890503217 to 0.13667406928406464
Motilal Oswal Financial Services Ltd,532892,360,0.134428479390681,0.134428479390681,2.7847561523811066,0.134428479390681 to 0.5087790144291168
