Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-05-17,443.65,INVEST,0,225.0,0.0
2019-09-24,453.3,EXIT,101992.5,0.0,0.019925
2020-03-12,287.65,INVEST,0,354.0,0.0
2020-03-18,268.85,EXIT,95172.90000000001,0.0,-0.06686373998088087
2020-03-24,180.5,INVEST,0,527.0,0.0
2020-07-14,185.5,EXIT,97758.5,0.0,0.027167397441918772
2020-07-17,165.25,INVEST,0,591.0,0.0
2020-09-21,270.65,EXIT,159954.15,0.0,0.6362173110266626
2020-09-24,246.8,INVEST,0,648.0,0.0
2021-01-27,339.65,EXIT,220093.19999999998,0.0,0.3759768033527107
2021-01-29,321.35,INVEST,0,684.0,0.0
2021-03-08,333.85,EXIT,228353.40000000002,0.0,0.03753046436691384
2021-04-05,275.55,INVEST,0,828.0,0.0
2021-04-07,283.0,-,234324.0,0.0,0.026146315316522444
