Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-11-01,102.9,INVEST,0,971.0,0.0
2019-03-13,120.9,EXIT,117393.90000000001,0.0,0.1739390000000001
2019-04-11,106.75,INVEST,0,1099.0,0.0
2019-05-20,116.15,EXIT,127648.85,0.0,0.08735504996426557
2019-06-28,103.0,INVEST,0,1239.0,0.0
2020-03-17,68.35,EXIT,84685.65,0.0,-0.3365733416321417
2020-04-28,64.4,INVEST,0,1314.0,0.0
2020-08-28,80.6,EXIT,105908.4,0.0,0.250606212504716
2020-11-03,68.75,INVEST,0,1540.0,0.0
2021-01-12,98.0,EXIT,150920.0,0.0,0.4250050043244918
