Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-22,121.55,INVEST,0,822.0,0.0
2018-10-24,126.6,EXIT,104065.2,0.0,0.04065199999999997
2018-10-25,116.95,INVEST,0,889.0,0.0
2019-04-11,147.05,EXIT,130727.45000000001,0.0,0.2562071662765268
2019-05-17,117.2,INVEST,0,1115.0,0.0
2020-03-11,97.35,EXIT,108545.25,0.0,-0.1696828018904982
2020-03-19,58.2,INVEST,0,1865.0,0.0
2020-03-20,59.55,EXIT,111060.75,0.0,0.023174666786432388
2020-03-23,48.6,INVEST,0,2285.0,0.0
2021-04-07,98.3,-,224615.5,0.0,1.0224561782627977
