Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-08-03,416.25,INVEST,0,240.0,0.0
2018-09-21,464.65,EXIT,111516.0,0.0,0.11516
2019-05-17,443.65,INVEST,0,251.0,0.0
2019-09-24,453.3,EXIT,113778.3,0.0,0.020286774991929435
2020-03-12,287.65,INVEST,0,395.0,0.0
2020-03-18,268.85,EXIT,106195.75000000001,0.0,-0.0666431999775
2020-03-24,180.5,INVEST,0,588.0,0.0
2020-07-14,185.5,EXIT,109074.0,0.0,0.027103250365480586
2020-07-17,165.25,INVEST,0,660.0,0.0
2020-09-21,270.65,EXIT,178628.99999999997,0.0,0.6376863413829141
2020-09-24,246.8,INVEST,0,723.0,0.0
2021-01-27,339.65,EXIT,245566.94999999998,0.0,0.3747317064978252
2021-01-29,321.35,INVEST,0,764.0,0.0
2021-03-08,333.85,EXIT,255061.40000000002,0.0,0.03866338690935422
2021-04-05,275.55,INVEST,0,925.0,0.0
2021-04-07,283.0,-,261775.0,0.0,0.026321505331657304
