Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-26,157.65,INVEST,0,634.0,0.0
2018-12-07,157.0,EXIT,99538.0,0.0,-0.00462
2019-05-17,123.4,INVEST,0,806.0,0.0
2019-07-29,116.45,EXIT,93858.7,0.0,-0.05705660149892506
2019-11-22,114.6,INVEST,0,819.0,0.0
2020-03-11,97.1,EXIT,79524.9,0.0,-0.15271679663153234
2020-08-17,95.8,INVEST,0,830.0,0.0
2020-12-18,110.55,EXIT,91756.5,0.0,0.15380842981254936
2020-12-21,102.25,INVEST,0,897.0,0.0
2021-03-30,148.6,EXIT,133294.19999999998,0.0,0.45269490444818605
2021-04-06,145.7,INVEST,0,914.0,0.0
2021-04-07,149.85,-,136962.9,0.0,0.0275233280967965
