Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-03-13,109.3,INVEST,0,914.0,0.0
2019-04-09,118.5,EXIT,108309.0,0.0,0.08309
2019-12-18,151.4,INVEST,0,715.0,0.0
2020-02-27,187.25,EXIT,133883.75,0.0,0.23612765328827706
2020-03-03,160.6,INVEST,0,833.0,0.0
2020-03-11,174.6,EXIT,145441.8,0.0,0.08632899810469895
2020-03-19,146.6,INVEST,0,992.0,0.0
2020-03-20,154.65,EXIT,153412.80000000002,0.0,0.05480542732556961
2020-03-24,140.55,INVEST,0,1091.0,0.0
2020-08-06,270.8,EXIT,295442.8,0.0,0.9258028013307883
2020-09-09,262.8,INVEST,0,1124.0,0.0
2020-09-17,273.0,EXIT,306852.0,0.0,0.038617289031920944
2020-11-02,251.5,INVEST,0,1220.0,0.0
2021-02-02,238.1,EXIT,290482.0,0.0,-0.05334819391758894
