Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-30,78.45,INVEST,0,1274.0,0.0
2018-12-12,96.0,EXIT,122304.0,0.0,0.22304
2019-04-22,86.25,INVEST,0,1418.0,0.0
2019-04-25,91.9,EXIT,130314.20000000001,0.0,0.0654941784406071
2019-08-22,90.05,INVEST,0,1447.0,0.0
2020-01-23,94.25,EXIT,136379.75,0.0,0.04654557983703992
2020-03-16,79.2,INVEST,0,1721.0,0.0
2020-08-11,104.65,EXIT,180102.65000000002,0.0,0.3205967161547079
2020-08-31,94.0,INVEST,0,1915.0,0.0
2020-09-03,107.4,EXIT,205671.0,0.0,0.14196542915942645
2021-02-09,172.4,INVEST,0,1192.0,0.0
2021-02-10,185.05,EXIT,220579.6,0.0,0.07248761371316328
2021-03-10,174.0,INVEST,0,1267.0,0.0
2021-03-12,185.7,EXIT,235281.9,0.0,0.06665303591084573
2021-03-31,168.05,INVEST,0,1400.0,0.0
2021-04-01,182.35,EXIT,255290.0,0.0,0.08503884064180035
