Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-09-28,690.6,INVEST,0,144.0,0.0
2018-10-24,816.75,EXIT,117612.0,0.0,0.17612
2018-10-25,701.0,INVEST,0,167.0,0.0
2019-12-11,1105.65,EXIT,184643.55000000002,0.0,0.5699380165289257
2020-03-19,941.7,INVEST,0,196.0,0.0
2020-03-20,1041.35,EXIT,204104.59999999998,0.0,0.10539794105995015
2020-03-24,865.3,INVEST,0,235.0,0.0
2020-03-31,1130.5,EXIT,265667.5,0.0,0.301624265205194
2020-04-22,990.2,INVEST,0,268.0,0.0
2020-04-28,1093.15,EXIT,292964.2,0.0,0.10274760744163292
