Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-04-08,68.6,INVEST,0,1457.0,0.0
2020-04-20,89.75,EXIT,130765.75,0.0,0.3076575
2020-04-22,83.5,INVEST,0,1566.0,0.0
2020-05-15,86.0,EXIT,134676.0,0.0,0.02990270770442566
2020-05-26,77.85,INVEST,0,1729.0,0.0
2020-06-16,89.35,EXIT,154486.15,0.0,0.14709487956280254
2020-06-24,82.25,INVEST,0,1878.0,0.0
2020-08-28,87.2,EXIT,163761.6,0.0,0.0600406573663724
2020-08-31,80.3,INVEST,0,2039.0,0.0
2020-11-17,85.6,EXIT,174538.4,0.0,0.065807857275454
2020-11-24,88.3,INVEST,0,1976.0,0.0
2020-12-18,86.55,EXIT,171022.8,0.0,-0.02014227241684355
2020-12-21,80.7,INVEST,0,2119.0,0.0
2021-01-20,103.75,EXIT,219846.25,0.0,0.2854791875703124
