Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-05-03,63.9,INVEST,0,1564.0,0.0
2018-05-04,62.5,EXIT,97750.0,0.0,-0.0225
2018-05-08,61.25,INVEST,0,1595.0,0.0
2018-05-11,51.45,EXIT,82062.75,0.0,-0.16048337595907927
2018-05-15,53.05,INVEST,0,1546.0,0.0
2018-05-16,52.75,EXIT,81551.5,0.0,-0.0062299886367444424
2018-05-17,52.7,INVEST,0,1547.0,0.0
2018-05-18,52.1,EXIT,80598.7,0.0,-0.011683414774712948
2018-05-22,55.0,INVEST,0,1465.0,0.0
2018-05-31,61.65,EXIT,90317.25,0.0,0.12057948825477338
2018-06-04,62.75,INVEST,0,1439.0,0.0
2018-06-07,61.5,EXIT,88498.5,0.0,-0.020137349177482708
