Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-04-17,13.25,INVEST,0,7547.0,0.0
2020-06-29,20.27,EXIT,152977.69,0.0,0.5297769
2020-07-20,16.85,INVEST,0,9078.0,0.0
2020-07-31,17.95,EXIT,162950.1,0.0,0.06518865594061463
2020-09-21,15.05,INVEST,0,10827.0,0.0
2020-09-29,15.8,EXIT,171066.6,0.0,0.04980972702686282
2020-10-16,10.21,INVEST,0,16754.0,0.0
2021-02-19,21.64,EXIT,362556.56,0.0,1.1193883551786263
2021-02-24,18.83,INVEST,0,19254.0,0.0
2021-04-07,16.65,-,320579.1,0.0,-0.11578182449656964
