Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-03-24,485.95,INVEST,0,205.0,0.0
2020-03-27,724.45,EXIT,148512.25,0.0,0.4851225
2020-04-07,536.85,INVEST,0,276.0,0.0
2020-04-17,802.75,EXIT,221559.0,0.0,0.4918567323570951
2020-04-23,641.45,INVEST,0,345.0,0.0
2020-05-11,736.8,EXIT,254195.99999999997,0.0,0.14730613516038604
2020-05-26,538.2,INVEST,0,472.0,0.0
2020-08-28,772.1,EXIT,364431.2,0.0,0.4336622134101247
2020-09-30,619.45,INVEST,0,588.0,0.0
2020-12-18,1027.55,EXIT,604199.4,0.0,0.6579244587181339
2021-01-05,1114.9,INVEST,0,541.0,0.0
2021-02-03,1464.85,EXIT,792483.85,0.0,0.3116263438858098
