Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-12-27,67.05,INVEST,0,1491.0,0.0
2019-03-25,78.0,EXIT,116298.0,0.0,0.16298
2019-07-08,61.65,INVEST,0,1886.0,0.0
2019-07-12,69.4,EXIT,130888.40000000001,0.0,0.12545701559786074
2019-10-17,53.1,INVEST,0,2464.0,0.0
2020-01-21,61.0,EXIT,150304.0,0.0,0.14833705660700253
2020-01-23,55.55,INVEST,0,2705.0,0.0
2020-03-04,60.3,EXIT,163111.5,0.0,0.085210639770066
2020-03-19,41.7,INVEST,0,3911.0,0.0
2020-03-20,45.65,EXIT,178537.15,0.0,0.09457119822943198
2020-03-26,39.5,INVEST,0,4519.0,0.0
2020-06-24,49.35,EXIT,223012.65,0.0,0.24911061927447595
2020-08-14,50.25,INVEST,0,4438.0,0.0
2020-10-05,52.8,EXIT,234326.4,0.0,0.05073142711859619
2020-12-10,53.9,INVEST,0,4347.0,0.0
2020-12-18,55.45,EXIT,241041.15000000002,0.0,0.02865554201319198
2020-12-21,51.8,INVEST,0,4653.0,0.0
2021-02-10,57.8,EXIT,268943.39999999997,0.0,0.11575720577171134
2021-03-26,49.1,INVEST,0,5477.0,0.0
2021-04-01,50.75,EXIT,277957.75,0.0,0.03351764720755384
