Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-26,62.2,INVEST,0,1607.0,0.0
2019-05-14,79.25,EXIT,127354.75,0.0,0.2735475
2020-03-04,36.35,INVEST,0,3503.0,0.0
2020-07-01,32.5,EXIT,113847.5,0.0,-0.10606004094861009
2020-12-02,29.4,INVEST,0,3872.0,0.0
2021-04-07,36.75,-,142296.0,0.0,0.24988251828103383
