Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-06-21,366.85,INVEST,0,272.0,0.0
2018-08-06,397.75,EXIT,108188.0,0.0,0.08188
2018-10-11,314.3,INVEST,0,344.0,0.0
2019-01-25,374.7,EXIT,128896.8,0.0,0.19141494435612086
2019-01-28,327.05,INVEST,0,394.0,0.0
2019-02-22,354.1,EXIT,139515.40000000002,0.0,0.08238063318872167
2019-05-17,366.9,INVEST,0,380.0,0.0
2020-03-06,341.35,EXIT,129713.00000000001,0.0,-0.07026034401936995
2020-03-23,207.45,INVEST,0,625.0,0.0
2020-10-01,353.25,EXIT,220781.25,0.0,0.7020749655007592
2021-04-05,742.15,INVEST,0,297.0,0.0
2021-04-07,814.3,-,241847.09999999998,0.0,0.09541503184713365
